"record","period","region","fishery","group","likelihood","raw_sample_size","standardized_sample_size","input_sample_size","effective_sample_size","effective_fraction","fishery_name","group_label"
912,112,1,4,4,"square_fita",240.426269680787,1.466013839517,1.466013839517,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
913,113,1,4,4,"square_fita",566.33247719484,3.45324681216366,3.45324681216366,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
914,115,1,4,4,"square_fita",909.464208484364,5.54551346636807,5.54551346636807,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
915,116,1,4,4,"square_fita",875.732234447499,5.33983069785061,5.33983069785061,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
916,117,1,4,4,"square_fita",1527.46729800242,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
917,118,1,4,4,"square_fita",1607.3712511068,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
918,120,1,4,4,"square_fita",590.041564960251,3.59781442048934,3.59781442048934,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
920,122,1,4,4,"square_fita",117.611420591534,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
921,123,1,4,4,"square_fita",400.994810294227,2.44509030667211,2.44509030667211,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
922,125,1,4,4,"square_fita",372.29807327715,2.27011020290945,2.27011020290945,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
923,126,1,4,4,"square_fita",363.228343585483,2.21480697308221,2.21480697308221,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
924,127,1,4,4,"square_fita",359.562432064712,2.19245385405312,2.19245385405312,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
926,130,1,4,4,"square_fita",97.9123810825882,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
927,131,1,4,4,"square_fita",64.1598857522787,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
930,135,1,4,4,"square_fita",112.626945882634,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
942,155,1,4,4,"square_fita",422.166488519936,2.57418590560936,2.57418590560936,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
943,158,1,4,4,"square_fita",120.465104550056,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
945,163,1,4,4,"square_fita",210.570144735597,1.28396429716828,1.28396429716828,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
946,165,1,4,4,"square_fita",151.413133656288,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
947,168,1,4,4,"square_fita",119.305737931668,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
948,171,1,4,4,"square_fita",127.71021600608,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
949,173,1,4,4,"square_fita",112.527998732387,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
950,175,1,4,4,"square_fita",370.612691376591,2.2598334840036,2.2598334840036,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
951,178,1,4,4,"square_fita",197.935111221316,1.20692140988607,1.20692140988607,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
952,181,1,4,4,"square_fita",122.702169816038,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
953,182,1,4,4,"square_fita",336.699905104101,2.05304820185427,2.05304820185427,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
954,184,1,4,4,"square_fita",421.67611982091,2.57119585256653,2.57119585256653,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
955,187,1,4,4,"square_fita",110.426933211763,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
956,190,1,4,4,"square_fita",144.918164610612,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
957,192,1,4,4,"square_fita",173.178347969402,1.05596553639879,1.05596553639879,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
958,195,1,4,4,"square_fita",850.054909920163,5.18326164585465,5.18326164585465,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
959,198,1,4,4,"square_fita",64.8834890680522,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
960,201,1,4,4,"square_fita",79.3735737627655,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
962,204,1,4,4,"square_fita",213.301452969385,1.30061861566698,1.30061861566698,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
963,207,1,4,4,"square_fita",55.2699202404143,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
964,210,1,4,4,"square_fita",77.8976511458769,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
965,213,1,4,4,"square_fita",315.817776745943,1.9257181508899,1.9257181508899,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
966,215,1,4,4,"square_fita",403.543836438611,2.46063314901592,2.46063314901592,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
967,218,1,4,4,"square_fita",52.7035843303899,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
970,224,1,4,4,"square_fita",450.955878801903,2.74973096830429,2.74973096830429,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
971,227,1,4,4,"square_fita",131.663285979697,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
972,230,1,4,4,"square_fita",50.5057634576862,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
974,234,1,4,4,"square_fita",417.841520393235,2.54781414873924,2.54781414873924,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
980,252,1,4,4,"square_fita",447.659247902915,2.72962956038363,2.72962956038363,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
981,255,1,4,4,"square_fita",277.805829833413,1.6939379867891,1.6939379867891,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
982,258,1,4,4,"square_fita",380.726832295508,2.32150507497261,2.32150507497261,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
984,264,1,4,4,"square_fita",1031.48695069997,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
987,273,1,4,4,"square_fita",62.5419236873034,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1000,307,1,4,4,"square_fita",138.593896376648,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1001,308,1,4,4,"square_fita",175.922730148661,1.0726995740772,1.0726995740772,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1004,316,1,4,4,"square_fita",156.320530672201,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1007,322,1,4,4,"square_fita",236.631569518022,1.44287542389038,1.44287542389038,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1018,348,1,4,4,"square_fita",251.368807319702,1.53273662999818,1.53273662999818,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1019,351,1,4,4,"square_fita",730.571447938806,4.45470395084638,4.45470395084638,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1020,354,1,4,4,"square_fita",411.379661015995,2.5084125671707,2.5084125671707,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1022,359,1,4,4,"square_fita",513.346940246287,3.13016426979443,3.13016426979443,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1025,366,1,4,4,"square_fita",636.797759899538,3.88291317011913,3.88291317011913,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1026,369,1,4,4,"square_fita",51.1528815119977,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1027,372,1,4,4,"square_fita",361.59789649011,2.20486522250067,2.20486522250067,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1029,377,1,4,4,"square_fita",561.247271863319,3.42223946258121,3.42223946258121,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1031,382,1,4,4,"square_fita",337.507689917442,2.05797371900879,2.05797371900879,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1032,385,1,4,4,"square_fita",548.785761647354,3.34625464419118,3.34625464419118,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1033,387,1,4,4,"square_fita",181.355091058571,1.1058237259669,1.1058237259669,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1034,389,1,4,4,"square_fita",381.483184660612,2.32611697963788,2.32611697963788,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1036,395,1,4,4,"square_fita",109.296070572875,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1037,397,1,4,4,"square_fita",727.460196235221,4.4357329038733,4.4357329038733,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1038,399,1,4,4,"square_fita",107.779346270379,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1039,402,1,4,4,"square_fita",134.694639656619,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1041,406,1,4,4,"square_fita",201.045408030178,1.22588663433036,1.22588663433036,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1044,414,1,4,4,"square_fita",501.977637831495,3.06083925507009,3.06083925507009,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1045,415,1,4,4,"square_fita",328.450664768955,2.00274795590826,2.00274795590826,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1046,418,1,4,4,"square_fita",120.760590262749,1,1,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1047,421,1,4,4,"square_fita",487.495140091793,2.97253134202313,2.97253134202313,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1048,424,1,4,4,"square_fita",1049.44289828954,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1049,425,1,4,4,"square_fita",1591.19614976162,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1050,427,1,4,4,"square_fita",355.107438571523,2.16528925958246,2.16528925958246,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1051,430,1,4,4,"square_fita",247.744267051985,1.51063577470723,1.51063577470723,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1052,433,1,4,4,"square_fita",328.85515439185,2.00521435604787,2.00521435604787,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1053,434,1,4,4,"square_fita",2255.58109749004,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1054,436,1,4,4,"square_fita",619.858423387106,3.77962453284821,3.77962453284821,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1055,439,1,4,4,"square_fita",724.252794773177,4.41617557788523,4.41617557788523,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1056,442,1,4,4,"square_fita",4649.15588164768,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1057,443,1,4,4,"square_fita",6555.41738012098,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1058,445,1,4,4,"square_fita",4961.62354166602,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1059,448,1,4,4,"square_fita",495.473817741863,3.02118181549917,3.02118181549917,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1060,451,1,4,4,"square_fita",6588.45477559689,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1061,454,1,4,4,"square_fita",2811.41467541413,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1062,456,1,4,4,"square_fita",2721.14435298745,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1063,459,1,4,4,"square_fita",909.297932812032,5.54449959031727,5.54449959031727,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1064,462,1,4,4,"square_fita",1621.52017394707,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1065,464,1,4,4,"square_fita",5843.4215060465,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1066,466,1,4,4,"square_fita",3269.5756363416,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1067,469,1,4,4,"square_fita",3333.22492026938,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1068,472,1,4,4,"square_fita",5529.71503392352,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1069,473,1,4,4,"square_fita",8028.3992191698,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1070,475,1,4,4,"square_fita",5760.9653320525,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1071,478,1,4,4,"square_fita",6558.6266063401,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1072,481,1,4,4,"square_fita",7460.72154268045,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1073,484,1,4,4,"square_fita",15177.0641980666,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1074,486,1,4,4,"square_fita",11982.8491560774,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1075,489,1,4,4,"square_fita",6865.53095945189,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1076,492,1,4,4,"square_fita",5819.70130954109,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1077,494,1,4,4,"square_fita",10553.1518066453,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1078,497,1,4,4,"square_fita",5767.95775718885,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1079,500,1,4,4,"square_fita",3740.01411258215,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1080,503,1,4,4,"square_fita",4996.15454501257,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1081,504,1,4,4,"square_fita",10784.3065068701,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1082,506,1,4,4,"square_fita",5496.48521484646,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1083,509,1,4,4,"square_fita",4113.99485807684,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1084,512,1,4,4,"square_fita",5754.54881582343,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1085,514,1,4,4,"square_fita",17163.0569689829,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1086,516,1,4,4,"square_fita",10495.97191018,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1087,519,1,4,4,"square_fita",6184.1263674375,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1088,522,1,4,4,"square_fita",8182.27427960806,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1089,524,1,4,4,"square_fita",7457.52653283446,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1090,526,1,4,4,"square_fita",1675.19976921297,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1091,529,1,4,4,"square_fita",3823.29660621855,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1092,532,1,4,4,"square_fita",5000.46214853196,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1093,534,1,4,4,"square_fita",3162.26905312279,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1094,537,1,4,4,"square_fita",2853.10290118038,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1095,540,1,4,4,"square_fita",2177.66656641316,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1096,543,1,4,4,"square_fita",7908.61122189073,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1097,544,1,4,4,"square_fita",5248.84080625916,6.09756097560976,6.09756097560976,,,"4.LL.DWFN.1d","4.LL.DWFN.1d"
1259,243,1,6,6,"square_fita",420.73374657664,4.72734546715326,4.72734546715326,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1260,246,1,6,6,"square_fita",265.526532156583,2.98344418153464,2.98344418153464,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1262,252,1,6,6,"square_fita",199.791813070977,2.24485183225817,2.24485183225817,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1263,255,1,6,6,"square_fita",317.992878964313,3.57295369622823,3.57295369622823,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1264,258,1,6,6,"square_fita",381.947822008258,4.29154856189053,4.29154856189053,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1265,261,1,6,6,"square_fita",80.2394729588678,1,1,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1269,273,1,6,6,"square_fita",67.8408032188258,1,1,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1271,279,1,6,6,"square_fita",803.725123592697,9.03061936621008,9.03061936621008,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1272,282,1,6,6,"square_fita",864.7616091645,9.71642257488202,9.71642257488202,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1273,285,1,6,6,"square_fita",440.046695698329,4.94434489548685,4.94434489548685,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1274,288,1,6,6,"square_fita",1006.4668741592,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1275,290,1,6,6,"square_fita",1835.22081308749,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1276,292,1,6,6,"square_fita",1641.75584500597,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1277,295,1,6,6,"square_fita",1030.27934912348,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1278,298,1,6,6,"square_fita",2244.72267836939,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1279,299,1,6,6,"square_fita",3279.91657365396,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1280,301,1,6,6,"square_fita",4449.18071037174,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1281,304,1,6,6,"square_fita",2079.25307823217,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1282,307,1,6,6,"square_fita",3848.11754071824,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1283,308,1,6,6,"square_fita",3025.17583934194,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1284,310,1,6,6,"square_fita",2697.63094834739,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1285,313,1,6,6,"square_fita",1757.70734133838,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1286,316,1,6,6,"square_fita",2812.52142631965,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1287,317,1,6,6,"square_fita",2541.61571479539,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1288,319,1,6,6,"square_fita",3107.4050436915,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1289,322,1,6,6,"square_fita",2554.49490995899,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1290,325,1,6,6,"square_fita",2707.12178157614,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1291,326,1,6,6,"square_fita",4936.47471331487,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1292,328,1,6,6,"square_fita",5806.37291455571,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1293,331,1,6,6,"square_fita",4089.5183022476,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1294,334,1,6,6,"square_fita",3976.91493219506,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1295,337,1,6,6,"square_fita",6693.8172716972,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1296,339,1,6,6,"square_fita",6947.66199234315,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1297,342,1,6,6,"square_fita",10307.3618600002,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1298,345,1,6,6,"square_fita",23748.2882509496,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1299,346,1,6,6,"square_fita",24209.9367112701,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1300,348,1,6,6,"square_fita",17801.5329493039,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1301,351,1,6,6,"square_fita",13048.589140645,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1302,354,1,6,6,"square_fita",16080.804330932,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1303,357,1,6,6,"square_fita",20528.9070572478,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1304,359,1,6,6,"square_fita",21480.6233325616,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1305,362,1,6,6,"square_fita",16731.5553142792,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1306,365,1,6,6,"square_fita",18157.8931074494,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1307,366,1,6,6,"square_fita",22535.334543632,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1308,369,1,6,6,"square_fita",23130.1844272027,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1309,372,1,6,6,"square_fita",15275.4024221504,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1310,375,1,6,6,"square_fita",23683.5615465514,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1311,377,1,6,6,"square_fita",19824.1517076127,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1312,379,1,6,6,"square_fita",16308.4957732349,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1313,382,1,6,6,"square_fita",9394.92308873606,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1314,385,1,6,6,"square_fita",24988.6699931577,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1315,387,1,6,6,"square_fita",32527.5038752356,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1316,389,1,6,6,"square_fita",23371.8780133851,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1317,392,1,6,6,"square_fita",21563.0126335539,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1318,395,1,6,6,"square_fita",29838.1243243782,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1319,397,1,6,6,"square_fita",26283.6390797316,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1320,399,1,6,6,"square_fita",17725.267041429,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1321,402,1,6,6,"square_fita",4215.54293333431,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1322,405,1,6,6,"square_fita",12343.5338205658,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1323,406,1,6,6,"square_fita",17958.2974668059,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1324,408,1,6,6,"square_fita",15834.7298012085,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1325,411,1,6,6,"square_fita",10292.7432789404,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1326,414,1,6,6,"square_fita",24803.2130553362,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1327,415,1,6,6,"square_fita",23712.862510232,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1328,418,1,6,6,"square_fita",17907.6089756907,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1329,421,1,6,6,"square_fita",12197.2573008161,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1330,424,1,6,6,"square_fita",24893.2833688685,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1331,425,1,6,6,"square_fita",29533.2213705442,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1332,427,1,6,6,"square_fita",20643.9581153303,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1333,430,1,6,6,"square_fita",6903.83089454405,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1334,433,1,6,6,"square_fita",16573.7971245087,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1335,434,1,6,6,"square_fita",17253.9562468924,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1336,436,1,6,6,"square_fita",10919.738032818,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1337,439,1,6,6,"square_fita",2066.51422202001,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1338,442,1,6,6,"square_fita",4405.36005052036,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1339,443,1,6,6,"square_fita",6142.41448618753,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1340,445,1,6,6,"square_fita",4053.68779725509,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1341,448,1,6,6,"square_fita",4480.80619695688,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
1342,451,1,6,6,"square_fita",15213.3889738586,11.2359550561798,11.2359550561798,,,"6.LL.PICT.1ab","6.LL.PICT.1ab"
