"time","axis","series","series_label","record","bin","bin_unit","observed","predicted","sample_size","raw_sample_size","weighting_total","prediction_scope","tail_compressed","condition_bin","condition_unit","prediction_definition","fishery_name","model","label"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",66,"cm",0.00071441328808716,0.000309378415778699,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",68,"cm",0.00214323986426147,0.000913569459501344,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",70,"cm",0.00232184318628326,0.00187538673560315,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",72,"cm",0.00125022325415253,0.00359328543820054,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",74,"cm",0.00410787640650116,0.00640506295595159,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",76,"cm",0.0050008930166101,0.0121894843355994,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",78,"cm",0.0155384890158957,0.0199350799478421,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",80,"cm",0.0251830684050723,0.0309113387256423,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",82,"cm",0.0266118949812466,0.0460337374229472,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",84,"cm",0.063046972673692,0.066431294953171,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",86,"cm",0.0971602071798535,0.0907642717496549,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",88,"cm",0.0953741739596357,0.113641643518221,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",90,"cm",0.122343275584926,0.127339576088994,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",92,"cm",0.107340596535095,0.126411704152015,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",94,"cm",0.120378639042686,0.111249102433916,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",96,"cm",0.119842829076621,0.0874285758752473,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",98,"cm",0.0948383639935704,0.0622601611263553,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",100,"cm",0.0437578138953384,0.0406715424734555,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",102,"cm",0.0083943561350241,0.024668631039274,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",104,"cm",0.0216110019646365,0.0139892762117547,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",106,"cm",0.0108948026433292,0.00679077493405258,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",108,"cm",0.00446508305054474,0.00351660017317736,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",110,"cm",0.00428647972852295,0.00153686982816325,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",112,"cm",0.000535809966065366,0.000684540368559126,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",114,"cm",0.000535809966065366,0.000194202650309678,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",116,"cm",0.00071441328808716,5.94276512117705e-05,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.33333333333,"length","F3_R1","3.LL.DWFN.1c","754",118,"cm",0.000357206644043579,1.20949285957591e-05,19.6078431372549,1906.35340220482,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",52,"cm",0.000233323362700979,2.15339615162041e-11,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",54,"cm",0.000583308406752446,1.15759376444671e-10,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",56,"cm",0.000349985044051467,3.66449752519134e-10,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",58,"cm",0.000233323362700979,6.7929251065303e-10,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",60,"cm",0.0010499551321544,7.61196234509878e-10,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",62,"cm",0.00209991026430881,3.36908989350536e-05,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",64,"cm",0.00349985044051467,0.000118088573779244,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",66,"cm",0.00478312893537006,0.000328703165378822,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",68,"cm",0.00699970088102937,0.00103219682512836,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",70,"cm",0.0195991624668822,0.0022831085753849,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",72,"cm",0.0417648819234752,0.00453140860610015,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",74,"cm",0.0486523203416554,0.0082470145571066,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",76,"cm",0.0610272570018098,0.0150865618248318,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",78,"cm",0.0593331195340494,0.024431150583164,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",80,"cm",0.0386205571708438,0.0366756677945621,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",82,"cm",0.0522612309461222,0.0516176060547757,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",84,"cm",0.0904696380445889,0.0695408323605436,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",86,"cm",0.153289177873268,0.0900028136453173,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",88,"cm",0.101374618683753,0.109870318699545,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",90,"cm",0.0617630136159101,0.123100069209915,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",92,"cm",0.0695135913295978,0.123771165666628,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",94,"cm",0.0621352827371221,0.110348027510941,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",96,"cm",0.066033055157727,0.0870069774022497,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",98,"cm",0.0351914650272423,0.0608511938234342,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",100,"cm",0.0107985468048013,0.0382728555881611,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",102,"cm",0.00303577455042793,0.021868549527842,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",104,"cm",0.00402519923265647,0.0115210884211595,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",106,"cm",0.00116296004713279,0.00566657114085034,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.58333333333,"length","F3_R1","3.LL.DWFN.1c","755",108,"cm",0.000116661681350489,0.00379433759923526,19.6078431372549,3306.56640353775,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",68,"cm",0.000327868852459016,4.72907514528628e-07,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",70,"cm",0.0019672131147541,9.12809159481885e-07,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",72,"cm",0.00704918032786883,1.88745413111828e-06,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",74,"cm",0.00901639344262297,0.000351226140520764,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",76,"cm",0.00934426229508195,0.00106766622551103,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",78,"cm",0.0132786885245902,0.00545194696209829,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",80,"cm",0.00950819672131149,0.0133384323524264,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",82,"cm",0.018688524590164,0.0276353324182569,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",84,"cm",0.0319672131147541,0.0494690781916554,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",86,"cm",0.0567213114754097,0.0771878406200878,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",88,"cm",0.0744262295081968,0.105510413388949,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",90,"cm",0.11016393442623,0.12699006808331,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",92,"cm",0.112622950819672,0.135264856755362,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",94,"cm",0.143606557377049,0.12819565787237,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",96,"cm",0.134590163934426,0.108758222509011,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",98,"cm",0.148032786885246,0.0831827174968273,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",100,"cm",0.0677049180327869,0.0578258716431632,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",102,"cm",0.039344262295082,0.0368493259624247,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",104,"cm",0.00819672131147539,0.0215985979005285,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",106,"cm",0.00278688524590164,0.0118301784270798,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2005.83333333333,"length","F3_R1","3.LL.DWFN.1c","756",108,"cm",0.000655737704918032,0.00948929387881274,19.6078431372549,2125.66257446917,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",48,"cm",0.00143076628073566,9.24670759238847e-10,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",50,"cm",0,1.54889068362383e-09,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",52,"cm",0.00108563537191918,1.53388656708332e-09,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",54,"cm",0.00361878457306392,7.60614572306209e-10,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",56,"cm",0.00217127074383835,3.23020217898562e-10,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",58,"cm",0.00506629840228947,3.46337971268257e-10,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",60,"cm",0.00470441994498309,1.68864305080849e-05,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",62,"cm",0.00144751382922557,5.61151409942652e-05,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",64,"cm",0,0.000142335288107714,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",66,"cm",0,0.000361291577806404,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",68,"cm",0,0.000705320450112598,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",70,"cm",0,0.00130638434163431,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",72,"cm",0.00143076628073566,0.00236227274945099,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",74,"cm",0,0.00399160436381609,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",76,"cm",0,0.00767805714412991,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",78,"cm",0.00729400311841043,0.013326424219394,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",80,"cm",0.0231837390973233,0.0221009372489598,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",82,"cm",0.025916235120151,0.0361304627398138,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",84,"cm",0.0332051237518704,0.0566590904462119,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",86,"cm",0.0517648520575674,0.0819277286234903,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",88,"cm",0.0653860219877173,0.10633253460926,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",90,"cm",0.0778277199331815,0.122682848918114,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",92,"cm",0.117477911859347,0.12604260433031,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",94,"cm",0.122711187860825,0.116162429215979,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",96,"cm",0.1584259259841,0.097089685855588,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",98,"cm",0.128996016682818,0.0742994638961696,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",100,"cm",0.0785950302807408,0.0525172008107493,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",102,"cm",0.0392095601100353,0.0344922536609217,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",104,"cm",0.0222845209733873,0.0205163894277304,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",106,"cm",0.00598495617501997,0.0118809615665481,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",108,"cm",0.00798700607071168,0.00634906059774736,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",110,"cm",0.00659812892837605,0.00289638892345351,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",112,"cm",0.00336412115357075,0.00127918495972382,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",114,"cm",0.000841030288392685,0.000521798905055035,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",116,"cm",0.000280343429464229,0.000140035408848712,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",118,"cm",0,3.22427111493663e-05,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",120,"cm",0.000280343429464229,0,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",122,"cm",0,0,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",124,"cm",0,0,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",126,"cm",0,0,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
2006.08333333333,"length","F3_R1","3.LL.DWFN.1c","757",128,"cm",0.00143076628073566,0,19.6078431372549,2730.13652644028,19.6078431372549,"complete",TRUE,,,,"3.LL.DWFN.1c","alb","Diagnostic model"
