"record","period","region","fishery","group","likelihood","raw_sample_size","standardized_sample_size","input_sample_size","effective_sample_size","effective_fraction"
1283,308,1,6,6,"square_fita",3025.17583934194,11.2359550561798,11.2359550561798,,
1284,310,1,6,6,"square_fita",2697.63094834739,11.2359550561798,11.2359550561798,,
1285,313,1,6,6,"square_fita",1757.70734133838,11.2359550561798,11.2359550561798,,
1286,316,1,6,6,"square_fita",2812.52142631965,11.2359550561798,11.2359550561798,,
1287,317,1,6,6,"square_fita",2541.61571479539,11.2359550561798,11.2359550561798,,
1288,319,1,6,6,"square_fita",3107.4050436915,11.2359550561798,11.2359550561798,,
1289,322,1,6,6,"square_fita",2554.49490995899,11.2359550561798,11.2359550561798,,
1290,325,1,6,6,"square_fita",2707.12178157614,11.2359550561798,11.2359550561798,,
1291,326,1,6,6,"square_fita",4936.47471331487,11.2359550561798,11.2359550561798,,
1292,328,1,6,6,"square_fita",5806.37291455571,11.2359550561798,11.2359550561798,,
1293,331,1,6,6,"square_fita",4089.5183022476,11.2359550561798,11.2359550561798,,
1294,334,1,6,6,"square_fita",3976.91493219506,11.2359550561798,11.2359550561798,,
1295,337,1,6,6,"square_fita",6693.8172716972,11.2359550561798,11.2359550561798,,
1296,339,1,6,6,"square_fita",6947.66199234315,11.2359550561798,11.2359550561798,,
1297,342,1,6,6,"square_fita",10307.3618600002,11.2359550561798,11.2359550561798,,
1298,345,1,6,6,"square_fita",23748.2882509496,11.2359550561798,11.2359550561798,,
1299,346,1,6,6,"square_fita",24209.9367112701,11.2359550561798,11.2359550561798,,
1300,348,1,6,6,"square_fita",17801.5329493039,11.2359550561798,11.2359550561798,,
1301,351,1,6,6,"square_fita",13048.589140645,11.2359550561798,11.2359550561798,,
1302,354,1,6,6,"square_fita",16080.804330932,11.2359550561798,11.2359550561798,,
1303,357,1,6,6,"square_fita",20528.9070572478,11.2359550561798,11.2359550561798,,
1304,359,1,6,6,"square_fita",21480.6233325616,11.2359550561798,11.2359550561798,,
1305,362,1,6,6,"square_fita",16731.5553142792,11.2359550561798,11.2359550561798,,
1306,365,1,6,6,"square_fita",18157.8931074494,11.2359550561798,11.2359550561798,,
1307,366,1,6,6,"square_fita",22535.334543632,11.2359550561798,11.2359550561798,,
1308,369,1,6,6,"square_fita",23130.1844272027,11.2359550561798,11.2359550561798,,
1309,372,1,6,6,"square_fita",15275.4024221504,11.2359550561798,11.2359550561798,,
1310,375,1,6,6,"square_fita",23683.5615465514,11.2359550561798,11.2359550561798,,
1311,377,1,6,6,"square_fita",19824.1517076127,11.2359550561798,11.2359550561798,,
1312,379,1,6,6,"square_fita",16308.4957732349,11.2359550561798,11.2359550561798,,
1313,382,1,6,6,"square_fita",9394.92308873606,11.2359550561798,11.2359550561798,,
1314,385,1,6,6,"square_fita",24988.6699931577,11.2359550561798,11.2359550561798,,
1315,387,1,6,6,"square_fita",32527.5038752356,11.2359550561798,11.2359550561798,,
1316,389,1,6,6,"square_fita",23371.8780133851,11.2359550561798,11.2359550561798,,
1317,392,1,6,6,"square_fita",21563.0126335539,11.2359550561798,11.2359550561798,,
1318,395,1,6,6,"square_fita",29838.1243243782,11.2359550561798,11.2359550561798,,
1319,397,1,6,6,"square_fita",26283.6390797316,11.2359550561798,11.2359550561798,,
1320,399,1,6,6,"square_fita",17725.267041429,11.2359550561798,11.2359550561798,,
1321,402,1,6,6,"square_fita",4215.54293333431,11.2359550561798,11.2359550561798,,
1322,405,1,6,6,"square_fita",12343.5338205658,11.2359550561798,11.2359550561798,,
1323,406,1,6,6,"square_fita",17958.2974668059,11.2359550561798,11.2359550561798,,
1324,408,1,6,6,"square_fita",15834.7298012085,11.2359550561798,11.2359550561798,,
1325,411,1,6,6,"square_fita",10292.7432789404,11.2359550561798,11.2359550561798,,
1326,414,1,6,6,"square_fita",24803.2130553362,11.2359550561798,11.2359550561798,,
1327,415,1,6,6,"square_fita",23712.862510232,11.2359550561798,11.2359550561798,,
1328,418,1,6,6,"square_fita",17907.6089756907,11.2359550561798,11.2359550561798,,
1329,421,1,6,6,"square_fita",12197.2573008161,11.2359550561798,11.2359550561798,,
1330,424,1,6,6,"square_fita",24893.2833688685,11.2359550561798,11.2359550561798,,
1331,425,1,6,6,"square_fita",29533.2213705442,11.2359550561798,11.2359550561798,,
1332,427,1,6,6,"square_fita",20643.9581153303,11.2359550561798,11.2359550561798,,
1333,430,1,6,6,"square_fita",6903.83089454405,11.2359550561798,11.2359550561798,,
1334,433,1,6,6,"square_fita",16573.7971245087,11.2359550561798,11.2359550561798,,
1335,434,1,6,6,"square_fita",17253.9562468924,11.2359550561798,11.2359550561798,,
1336,436,1,6,6,"square_fita",10919.738032818,11.2359550561798,11.2359550561798,,
1337,439,1,6,6,"square_fita",2066.51422202001,11.2359550561798,11.2359550561798,,
1338,442,1,6,6,"square_fita",4405.36005052036,11.2359550561798,11.2359550561798,,
1339,443,1,6,6,"square_fita",6142.41448618753,11.2359550561798,11.2359550561798,,
1340,445,1,6,6,"square_fita",4053.68779725509,11.2359550561798,11.2359550561798,,
1341,448,1,6,6,"square_fita",4480.80619695688,11.2359550561798,11.2359550561798,,
1342,451,1,6,6,"square_fita",15213.3889738586,11.2359550561798,11.2359550561798,,
1343,454,1,6,6,"square_fita",9241.31159053826,11.2359550561798,11.2359550561798,,
1344,456,1,6,6,"square_fita",5571.48921436172,11.2359550561798,11.2359550561798,,
1345,459,1,6,6,"square_fita",6243.44771939776,11.2359550561798,11.2359550561798,,
1346,462,1,6,6,"square_fita",12825.5711420697,11.2359550561798,11.2359550561798,,
1347,464,1,6,6,"square_fita",11646.7535622623,11.2359550561798,11.2359550561798,,
1348,466,1,6,6,"square_fita",8602.00818200185,11.2359550561798,11.2359550561798,,
1349,469,1,6,6,"square_fita",5725.81775012687,11.2359550561798,11.2359550561798,,
1350,472,1,6,6,"square_fita",8346.76316579399,11.2359550561798,11.2359550561798,,
1351,473,1,6,6,"square_fita",12959.3081287386,11.2359550561798,11.2359550561798,,
1352,475,1,6,6,"square_fita",14101.1629924192,11.2359550561798,11.2359550561798,,
1353,478,1,6,6,"square_fita",5493.86617492477,11.2359550561798,11.2359550561798,,
1354,481,1,6,6,"square_fita",14606.8057213601,11.2359550561798,11.2359550561798,,
1355,484,1,6,6,"square_fita",16230.9141571924,11.2359550561798,11.2359550561798,,
1356,486,1,6,6,"square_fita",13198.0744726453,11.2359550561798,11.2359550561798,,
1357,489,1,6,6,"square_fita",5698.16845526684,11.2359550561798,11.2359550561798,,
1358,492,1,6,6,"square_fita",10628.9650420237,11.2359550561798,11.2359550561798,,
1359,494,1,6,6,"square_fita",9482.77143279266,11.2359550561798,11.2359550561798,,
1360,497,1,6,6,"square_fita",10728.5069664426,11.2359550561798,11.2359550561798,,
1361,500,1,6,6,"square_fita",5145.53636370941,11.2359550561798,11.2359550561798,,
1362,503,1,6,6,"square_fita",8870.22641448171,11.2359550561798,11.2359550561798,,
1363,504,1,6,6,"square_fita",16224.9674567699,11.2359550561798,11.2359550561798,,
1364,506,1,6,6,"square_fita",16187.7185636729,11.2359550561798,11.2359550561798,,
1365,509,1,6,6,"square_fita",18087.0765799649,11.2359550561798,11.2359550561798,,
1366,512,1,6,6,"square_fita",15255.8257865107,11.2359550561798,11.2359550561798,,
1367,514,1,6,6,"square_fita",15226.5113920167,11.2359550561798,11.2359550561798,,
1368,516,1,6,6,"square_fita",9725.40432119554,11.2359550561798,11.2359550561798,,
1369,519,1,6,6,"square_fita",4815.6872569134,11.2359550561798,11.2359550561798,,
1370,522,1,6,6,"square_fita",7299.79812508478,11.2359550561798,11.2359550561798,,
1371,524,1,6,6,"square_fita",7191.97089608208,11.2359550561798,11.2359550561798,,
1372,526,1,6,6,"square_fita",6668.91390664404,11.2359550561798,11.2359550561798,,
1373,529,1,6,6,"square_fita",7591.95201189945,11.2359550561798,11.2359550561798,,
1374,532,1,6,6,"square_fita",5401.25026232125,11.2359550561798,11.2359550561798,,
1375,534,1,6,6,"square_fita",5941.55974713659,11.2359550561798,11.2359550561798,,
1376,537,1,6,6,"square_fita",6868.04134922441,11.2359550561798,11.2359550561798,,
1377,540,1,6,6,"square_fita",9458.00191563379,11.2359550561798,11.2359550561798,,
1378,543,1,6,6,"square_fita",13876.3141925234,11.2359550561798,11.2359550561798,,
1379,544,1,6,6,"square_fita",10716.0064190381,11.2359550561798,11.2359550561798,,
1398,255,1,7,7,"square_fita",429.488978460763,14.8099647745091,14.8099647745091,,
1401,264,1,7,7,"square_fita",206,7.10344827586207,7.10344827586207,,
1402,267,1,7,7,"square_fita",494.5,17.051724137931,17.051724137931,,
1404,273,1,7,7,"square_fita",274,9.44827586206897,9.44827586206897,,
1414,299,1,7,7,"square_fita",979.999999999999,33.7931034482758,33.7931034482758,,
1445,375,1,7,7,"square_fita",99,3.41379310344828,3.41379310344828,,
1449,385,1,7,7,"square_fita",1043.92541378588,34.4827586206897,34.4827586206897,,
1450,387,1,7,7,"square_fita",240.396784194967,8.28954428258508,8.28954428258508,,
1451,389,1,7,7,"square_fita",301.887178242687,10.4099026980237,10.4099026980237,,
1452,392,1,7,7,"square_fita",767.516153462097,26.4660742573137,26.4660742573137,,
1453,395,1,7,7,"square_fita",157.126797752809,5.41816543975203,5.41816543975203,,
1459,408,1,7,7,"square_fita",100.485414482928,3.46501429251475,3.46501429251475,,
1460,411,1,7,7,"square_fita",413.076421462075,14.244014533175,14.244014533175,,
1461,414,1,7,7,"square_fita",150.635343874329,5.19432220256307,5.19432220256307,,
1462,415,1,7,7,"square_fita",94.5,3.25862068965517,3.25862068965517,,
1463,418,1,7,7,"square_fita",609,21,21,,
1464,421,1,7,7,"square_fita",72.5672668997669,2.50231954826782,2.50231954826782,,
1467,427,1,7,7,"square_fita",213.5,7.36206896551725,7.36206896551725,,
1468,430,1,7,7,"square_fita",256.5,8.8448275862069,8.8448275862069,,
1469,433,1,7,7,"square_fita",136.335634763097,4.70122878493436,4.70122878493436,,
1473,442,1,7,7,"square_fita",78,2.68965517241379,2.68965517241379,,
1476,448,1,7,7,"square_fita",71.5173408881275,2.46611520303888,2.46611520303888,,
1477,451,1,7,7,"square_fita",94,3.24137931034483,3.24137931034483,,
1478,454,1,7,7,"square_fita",59.3667995650598,2.04713101948482,2.04713101948482,,
1479,456,1,7,7,"square_fita",283,9.75862068965517,9.75862068965517,,
1556,57,1,8,8,"square_fita",519.264100272127,1.39587123729066,1.39587123729066,,
1557,58,1,8,8,"square_fita",1747.71242184719,2.68817204301075,2.68817204301075,,
1558,60,1,8,8,"square_fita",737.111309926766,1.98148201593217,1.98148201593217,,
1560,62,1,8,8,"square_fita",1262.32243491678,2.68817204301075,2.68817204301075,,
1561,63,1,8,8,"square_fita",2112.43111644588,2.68817204301075,2.68817204301075,,
1562,65,1,8,8,"square_fita",65.5335114594837,1,1,,
1564,67,1,8,8,"square_fita",1067.44363204649,2.68817204301075,2.68817204301075,,
1565,68,1,8,8,"square_fita",1756.47557678879,2.68817204301075,2.68817204301075,,
1566,70,1,8,8,"square_fita",62.5683140512656,1,1,,
1569,73,1,8,8,"square_fita",1080.67220000503,2.68817204301075,2.68817204301075,,
1573,78,1,8,8,"square_fita",613.530908894059,1.64927663681199,1.64927663681199,,
1578,85,1,8,8,"square_fita",367.688665222452,1,1,,
1579,86,1,8,8,"square_fita",191.150774811928,1,1,,
1581,88,1,8,8,"square_fita",215.249085234059,1,1,,
1584,92,1,8,8,"square_fita",879.329844249654,2.36378990389692,2.36378990389692,,
1585,93,1,8,8,"square_fita",1394.97212968431,2.68817204301075,2.68817204301075,,
1586,95,1,8,8,"square_fita",254.562944843553,1,1,,
1588,97,1,8,8,"square_fita",1783.72753564347,2.68817204301075,2.68817204301075,,
1589,98,1,8,8,"square_fita",2134.4971354858,2.68817204301075,2.68817204301075,,
1590,100,1,8,8,"square_fita",822.230763594124,2.21029775159711,2.21029775159711,,
1591,101,1,8,8,"square_fita",356.64536066114,1,1,,
1592,102,1,8,8,"square_fita",2186.77129437026,2.68817204301075,2.68817204301075,,
1593,103,1,8,8,"square_fita",880.394982596981,2.36665317902414,2.36665317902414,,
1596,107,1,8,8,"square_fita",95.5823241171517,1,1,,
1600,112,1,8,8,"square_fita",213.351562223207,1,1,,
1601,113,1,8,8,"square_fita",372.543570335001,1.00146121057796,1.00146121057796,,
1604,117,1,8,8,"square_fita",791.681845301247,2.12817700349798,2.12817700349798,,
1605,118,1,8,8,"square_fita",272.706784925374,1,1,,
1608,122,1,8,8,"square_fita",391.371394532619,1.05207364121672,1.05207364121672,,
1609,123,1,8,8,"square_fita",529.742096005939,1.42403789248908,1.42403789248908,,
1612,127,1,8,8,"square_fita",220.721631031681,1,1,,
1613,128,1,8,8,"square_fita",105.241494882442,1,1,,
1632,161,1,8,8,"square_fita",491.253057530955,1.32057273529827,1.32057273529827,,
1636,171,1,8,8,"square_fita",501.81092191239,1.34895409116234,1.34895409116234,,
1637,173,1,8,8,"square_fita",198.826003608038,1,1,,
1640,181,1,8,8,"square_fita",973.426722863349,2.61673850232083,2.61673850232083,,
1641,182,1,8,8,"square_fita",551.118699044762,1.48150187915259,1.48150187915259,,
1642,184,1,8,8,"square_fita",138.804399272611,1,1,,
1644,190,1,8,8,"square_fita",863.818243217298,2.3220920516594,2.3220920516594,,
1645,192,1,8,8,"square_fita",405.756177631486,1.09074241298787,1.09074241298787,,
1647,198,1,8,8,"square_fita",51.4931307172502,1,1,,
1648,201,1,8,8,"square_fita",926.730739261833,2.49121166468235,2.49121166468235,,
1649,202,1,8,8,"square_fita",171.666489877839,1,1,,
1652,210,1,8,8,"square_fita",373.842728965254,1.00495357248724,1.00495357248724,,
1653,213,1,8,8,"square_fita",244.020266322756,1,1,,
1656,221,1,8,8,"square_fita",741.944506421661,1.99447447962812,1.99447447962812,,
1657,222,1,8,8,"square_fita",1392.59464453106,2.68817204301075,2.68817204301075,,
1660,230,1,8,8,"square_fita",3112.6476086235,2.68817204301075,2.68817204301075,,
1661,232,1,8,8,"square_fita",2923.07343416005,2.68817204301075,2.68817204301075,,
1663,237,1,8,8,"square_fita",104.192034896873,1,1,,
1664,240,1,8,8,"square_fita",1457.71529553403,2.68817204301075,2.68817204301075,,
1665,243,1,8,8,"square_fita",1822.1844691316,2.68817204301075,2.68817204301075,,
1668,252,1,8,8,"square_fita",2391.81513927846,2.68817204301075,2.68817204301075,,
1669,255,1,8,8,"square_fita",2867.54612415102,2.68817204301075,2.68817204301075,,
1671,261,1,8,8,"square_fita",154.382008714377,1,1,,
1672,264,1,8,8,"square_fita",308.076003399244,1,1,,
1673,267,1,8,8,"square_fita",554.076921368771,1.489454089701,1.489454089701,,
1677,279,1,8,8,"square_fita",537.246812648629,1.44421186195868,1.44421186195868,,
1680,288,1,8,8,"square_fita",533.947492830104,1.43534272266157,1.43534272266157,,
1681,290,1,8,8,"square_fita",1294.65350839944,2.68817204301075,2.68817204301075,,
1685,299,1,8,8,"square_fita",1209.45820762922,2.68817204301075,2.68817204301075,,
1708,354,1,8,8,"square_fita",110.966044030495,1,1,,
1717,377,1,8,8,"square_fita",70.194698424459,1,1,,
1741,434,1,8,8,"square_fita",1705.76152301516,2.68817204301075,2.68817204301075,,
1744,442,1,8,8,"square_fita",4145.19971908537,2.68817204301075,2.68817204301075,,
1745,443,1,8,8,"square_fita",2135.85971761016,2.68817204301075,2.68817204301075,,
1748,451,1,8,8,"square_fita",6543.90662313575,2.68817204301075,2.68817204301075,,
1749,454,1,8,8,"square_fita",6381.92861202071,2.68817204301075,2.68817204301075,,
1751,459,1,8,8,"square_fita",260.383443647816,1,1,,
1752,462,1,8,8,"square_fita",4882.94822134582,2.68817204301075,2.68817204301075,,
1753,464,1,8,8,"square_fita",6747.81135236563,2.68817204301075,2.68817204301075,,
1756,472,1,8,8,"square_fita",7526.11606621191,2.68817204301075,2.68817204301075,,
1757,473,1,8,8,"square_fita",835.933490245404,2.2471330382941,2.2471330382941,,
1760,481,1,8,8,"square_fita",10365.1643783373,2.68817204301075,2.68817204301075,,
1761,484,1,8,8,"square_fita",7621.72327263992,2.68817204301075,2.68817204301075,,
1764,492,1,8,8,"square_fita",2074.72797256479,2.68817204301075,2.68817204301075,,
1765,494,1,8,8,"square_fita",5045.42314463289,2.68817204301075,2.68817204301075,,
1768,503,1,8,8,"square_fita",7789.27819391138,2.68817204301075,2.68817204301075,,
1769,504,1,8,8,"square_fita",7595.32713988774,2.68817204301075,2.68817204301075,,
1772,512,1,8,8,"square_fita",14549.450079441,2.68817204301075,2.68817204301075,,
1773,514,1,8,8,"square_fita",12191.2906829841,2.68817204301075,2.68817204301075,,
1774,516,1,8,8,"square_fita",100.505370083327,1,1,,
1776,522,1,8,8,"square_fita",7750.15413149152,2.68817204301075,2.68817204301075,,
1777,524,1,8,8,"square_fita",10740.9055586145,2.68817204301075,2.68817204301075,,
1780,532,1,8,8,"square_fita",2285.78156598487,2.68817204301075,2.68817204301075,,
1781,534,1,8,8,"square_fita",4501.55368451377,2.68817204301075,2.68817204301075,,
1783,540,1,8,8,"square_fita",153.591931206358,1,1,,
1784,543,1,8,8,"square_fita",3949.45174990776,2.68817204301075,2.68817204301075,,
1785,544,1,8,8,"square_fita",3044.34414281003,2.68817204301075,2.68817204301075,,
1821,316,1,9,9,"square_fita",56.6097152428811,1,1,,
1836,357,1,9,9,"square_fita",122.664750279538,1,1,,
1840,366,1,9,9,"square_fita",284.521491030792,1.34208250486223,1.34208250486223,,
1844,377,1,9,9,"square_fita",111.825958804596,1,1,,
1848,387,1,9,9,"square_fita",407.108365136668,1.92032247705976,1.92032247705976,,
1872,443,1,9,9,"square_fita",753.065169579812,3.55219419613119,3.55219419613119,,
1876,454,1,9,9,"square_fita",260.677831561764,1.22961241302719,1.22961241302719,,
1880,464,1,9,9,"square_fita",163.25491260116,1,1,,
1884,473,1,9,9,"square_fita",280.167507594295,1.3215448471429,1.3215448471429,,
1887,481,1,9,9,"square_fita",538.523737036676,2.54020630677677,2.54020630677677,,
1892,494,1,9,9,"square_fita",594.115554439492,2.80243186056364,2.80243186056364,,
1895,503,1,9,9,"square_fita",336.770271349471,1.58853901579939,1.58853901579939,,
1896,504,1,9,9,"square_fita",741.526118526893,3.49776471003251,3.49776471003251,,
1899,512,1,9,9,"square_fita",406.691025968497,1.91835389607782,1.91835389607782,,
1900,514,1,9,9,"square_fita",3195.58088641598,4.71698113207547,4.71698113207547,,
1903,522,1,9,9,"square_fita",1053.72844260932,4.71698113207547,4.71698113207547,,
1904,524,1,9,9,"square_fita",968.54128748996,4.56859097872623,4.56859097872623,,
1926,213,1,10,10,"square_fita",79.90544261157,1,1,,
1930,222,1,10,10,"square_fita",219.322035467889,1.75457628374311,1.75457628374311,,
1934,232,1,10,10,"square_fita",1168.65252391206,8,8,,
1937,240,1,10,10,"square_fita",425.436198731731,3.40348958985385,3.40348958985385,,
1938,243,1,10,10,"square_fita",959.721523883196,7.67777219106557,7.67777219106557,,
1940,249,1,10,10,"square_fita",67.8821305114977,1,1,,
1941,252,1,10,10,"square_fita",561.939897521118,4.49551918016895,4.49551918016895,,
1942,255,1,10,10,"square_fita",743.364916198135,5.94691932958508,5.94691932958508,,
1948,273,1,10,10,"square_fita",586.673763383629,4.69339010706903,4.69339010706903,,
1949,276,1,10,10,"square_fita",718.680139350935,5.74944111480748,5.74944111480748,,
1950,279,1,10,10,"square_fita",774.375201029269,6.19500160823416,6.19500160823416,,
1952,285,1,10,10,"square_fita",99.2313758488262,1,1,,
1953,288,1,10,10,"square_fita",1125.73422864789,8,8,,
1956,295,1,10,10,"square_fita",381.067783631058,3.04854226904847,3.04854226904847,,
1957,298,1,10,10,"square_fita",1352.70167407416,8,8,,
1958,299,1,10,10,"square_fita",1367.16912145302,8,8,,
1960,304,1,10,10,"square_fita",550.348371002275,4.4027869680182,4.4027869680182,,
1961,307,1,10,10,"square_fita",1282.42296155385,8,8,,
1962,308,1,10,10,"square_fita",1252.02108304523,8,8,,
1963,310,1,10,10,"square_fita",207.874923473647,1.66299938778918,1.66299938778918,,
1964,313,1,10,10,"square_fita",116.107014087592,1,1,,
1966,317,1,10,10,"square_fita",229.908131270278,1.83926505016223,1.83926505016223,,
1967,319,1,10,10,"square_fita",149.939521150939,1.19951616920751,1.19951616920751,,
1968,322,1,10,10,"square_fita",66.3816640914191,1,1,,
1969,325,1,10,10,"square_fita",246.709216126205,1.97367372900964,1.97367372900964,,
1970,326,1,10,10,"square_fita",66.2075897555841,1,1,,
1972,331,1,10,10,"square_fita",1109.17464723502,8,8,,
1973,334,1,10,10,"square_fita",1265.31195775626,8,8,,
1974,337,1,10,10,"square_fita",304.175229853975,2.4334018388318,2.4334018388318,,
1975,339,1,10,10,"square_fita",188.957477075825,1.5116598166066,1.5116598166066,,
1976,342,1,10,10,"square_fita",220.227644223208,1.76182115378566,1.76182115378566,,
1977,345,1,10,10,"square_fita",491.081696284405,3.92865357027524,3.92865357027524,,
1978,346,1,10,10,"square_fita",335.437117702662,2.68349694162129,2.68349694162129,,
1981,354,1,10,10,"square_fita",4068.07425570283,8,8,,
1982,357,1,10,10,"square_fita",3184.56467682828,8,8,,
1984,362,1,10,10,"square_fita",101.765555134626,1,1,,
1985,365,1,10,10,"square_fita",1839.305496129,8,8,,
1986,366,1,10,10,"square_fita",769.757350791537,6.15805880633229,6.15805880633229,,
1989,375,1,10,10,"square_fita",937.083235890856,7.49666588712685,7.49666588712685,,
1990,377,1,10,10,"square_fita",1419.02311869666,8,8,,
1991,379,1,10,10,"square_fita",100.55307027366,1,1,,
1992,382,1,10,10,"square_fita",59.1475881690159,1,1,,
1993,385,1,10,10,"square_fita",690.380166854644,5.52304133483715,5.52304133483715,,
1994,387,1,10,10,"square_fita",1386.87000371937,8,8,,
1995,389,1,10,10,"square_fita",86.9323092868177,1,1,,
1996,392,1,10,10,"square_fita",85.3016945474275,1,1,,
1997,395,1,10,10,"square_fita",804.279611243406,6.43423688994725,6.43423688994725,,
1998,397,1,10,10,"square_fita",512.744166754409,4.10195333403527,4.10195333403527,,
1999,399,1,10,10,"square_fita",124.196646644656,1,1,,
2000,402,1,10,10,"square_fita",185.758430446119,1.48606744356895,1.48606744356895,,
2001,405,1,10,10,"square_fita",1269.0532742044,8,8,,
2002,406,1,10,10,"square_fita",2546.79151316858,8,8,,
2003,408,1,10,10,"square_fita",151.380030244038,1.21104024195231,1.21104024195231,,
2005,414,1,10,10,"square_fita",1221.77465881714,8,8,,
2006,415,1,10,10,"square_fita",1691.62738711751,8,8,,
2007,418,1,10,10,"square_fita",342.884388593907,2.74307510875125,2.74307510875125,,
2009,424,1,10,10,"square_fita",283.0985731754,2.2647885854032,2.2647885854032,,
2010,425,1,10,10,"square_fita",902.212918347038,7.21770334677631,7.21770334677631,,
2011,427,1,10,10,"square_fita",318.157693770475,2.5452615501638,2.5452615501638,,
2012,430,1,10,10,"square_fita",76.1299612259611,1,1,,
2013,433,1,10,10,"square_fita",757.51968503937,6.06015748031496,6.06015748031496,,
2014,434,1,10,10,"square_fita",772.177584979371,6.17742067983497,6.17742067983497,,
2015,436,1,10,10,"square_fita",270.572214841526,2.16457771873221,2.16457771873221,,
2016,439,1,10,10,"square_fita",251.012182102984,2.00809745682387,2.00809745682387,,
2017,442,1,10,10,"square_fita",482.461265894549,3.85969012715639,3.85969012715639,,
2018,443,1,10,10,"square_fita",618.033371360815,4.94426697088652,4.94426697088652,,
2021,451,1,10,10,"square_fita",907.460141596839,7.25968113277471,7.25968113277471,,
2022,454,1,10,10,"square_fita",512.023364924,4.096186919392,4.096186919392,,
2023,456,1,10,10,"square_fita",189.709881258429,1.51767905006743,1.51767905006743,,
2025,462,1,10,10,"square_fita",192.137654240326,1.5371012339226,1.5371012339226,,
2026,464,1,10,10,"square_fita",86.2865687338526,1,1,,
2029,472,1,10,10,"square_fita",66.830546884836,1,1,,
2030,473,1,10,10,"square_fita",98.53697552137,1,1,,
2033,481,1,10,10,"square_fita",281.983217488461,2.25586573990769,2.25586573990769,,
2189,292,1,11,11,"square_fita",221,8.18518518518519,8.18518518518519,,
2190,293,1,11,11,"square_fita",317,11.7407407407407,11.7407407407407,,
2191,294,1,11,11,"square_fita",722,26.7407407407407,26.7407407407407,,
2192,295,1,11,11,"square_fita",584,21.6296296296296,21.6296296296296,,
2193,296,1,11,11,"square_fita",460,17.037037037037,17.037037037037,,
2194,297,1,11,11,"square_fita",840,31.1111111111111,31.1111111111111,,
2197,301,1,11,11,"square_fita",149,5.51851851851852,5.51851851851852,,
2198,302,1,11,11,"square_fita",288,10.6666666666667,10.6666666666667,,
2199,303,1,11,11,"square_fita",918,34,34,,
2200,304,1,11,11,"square_fita",922,34.1481481481481,34.1481481481481,,
2201,305,1,11,11,"square_fita",328,12.1481481481481,12.1481481481481,,
2202,306,1,11,11,"square_fita",301,11.1481481481481,11.1481481481481,,
2205,311,1,11,11,"square_fita",260,9.62962962962963,9.62962962962963,,
2206,312,1,11,11,"square_fita",1252,37.037037037037,37.037037037037,,
2207,313,1,11,11,"square_fita",680,25.1851851851852,25.1851851851852,,
2208,314,1,11,11,"square_fita",682,25.2592592592593,25.2592592592593,,
2209,315,1,11,11,"square_fita",281,10.4074074074074,10.4074074074074,,
2212,319,1,11,11,"square_fita",251,9.2962962962963,9.2962962962963,,
2213,320,1,11,11,"square_fita",311,11.5185185185185,11.5185185185185,,
2214,321,1,11,11,"square_fita",1141,37.037037037037,37.037037037037,,
2215,322,1,11,11,"square_fita",863,31.962962962963,31.962962962963,,
2216,323,1,11,11,"square_fita",830,30.7407407407407,30.7407407407407,,
2217,324,1,11,11,"square_fita",315,11.6666666666667,11.6666666666667,,
2219,330,1,11,11,"square_fita",1126,37.037037037037,37.037037037037,,
2220,331,1,11,11,"square_fita",859,31.8148148148148,31.8148148148148,,
2221,332,1,11,11,"square_fita",576,21.3333333333333,21.3333333333333,,
2222,333,1,11,11,"square_fita",447,16.5555555555556,16.5555555555556,,
2227,340,1,11,11,"square_fita",329,12.1851851851852,12.1851851851852,,
2228,341,1,11,11,"square_fita",801,29.6666666666667,29.6666666666667,,
2229,342,1,11,11,"square_fita",724,26.8148148148148,26.8148148148148,,
2230,343,1,11,11,"square_fita",537,19.8888888888889,19.8888888888889,,
2231,344,1,11,11,"square_fita",427,15.8148148148148,15.8148148148148,,
2234,349,1,11,11,"square_fita",454,16.8148148148148,16.8148148148148,,
2235,350,1,11,11,"square_fita",790,29.2592592592593,29.2592592592593,,
2236,351,1,11,11,"square_fita",930,34.4444444444444,34.4444444444444,,
2237,352,1,11,11,"square_fita",876,32.4444444444444,32.4444444444444,,
2238,353,1,11,11,"square_fita",328,12.1481481481481,12.1481481481481,,
2243,359,1,11,11,"square_fita",248,9.18518518518519,9.18518518518519,,
2244,360,1,11,11,"square_fita",968,35.8518518518519,35.8518518518519,,
2245,361,1,11,11,"square_fita",994,36.8148148148148,36.8148148148148,,
2246,362,1,11,11,"square_fita",623,23.0740740740741,23.0740740740741,,
2247,363,1,11,11,"square_fita",781,28.9259259259259,28.9259259259259,,
2248,364,1,11,11,"square_fita",410,15.1851851851852,15.1851851851852,,
2252,369,1,11,11,"square_fita",272,10.0740740740741,10.0740740740741,,
2253,370,1,11,11,"square_fita",318,11.7777777777778,11.7777777777778,,
2254,371,1,11,11,"square_fita",1376,37.037037037037,37.037037037037,,
2255,372,1,11,11,"square_fita",1080,37.037037037037,37.037037037037,,
2256,373,1,11,11,"square_fita",1094,37.037037037037,37.037037037037,,
2257,374,1,11,11,"square_fita",330,12.2222222222222,12.2222222222222,,
2261,379,1,11,11,"square_fita",170,6.2962962962963,6.2962962962963,,
2262,380,1,11,11,"square_fita",301,11.1481481481481,11.1481481481481,,
2263,381,1,11,11,"square_fita",953,35.2962962962963,35.2962962962963,,
