"time","kind","series","series_label","record","observed","predicted","unit","model","label"
1970,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1970",1.74296686069583,0.896890422960328,"geometric-mean-scaled index","member-1","Member 1"
1971,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1971",1.05128168838887,0.795367303743224,"geometric-mean-scaled index","member-1","Member 1"
1972,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1972",1.03629787461149,0.71429795489604,"geometric-mean-scaled index","member-1","Member 1"
1973,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1973",1.14631510743072,0.643866682698042,"geometric-mean-scaled index","member-1","Member 1"
1974,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1974",0.503606327140092,0.562741363268101,"geometric-mean-scaled index","member-1","Member 1"
1975,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1975",0.345168043176568,0.515281913024906,"geometric-mean-scaled index","member-1","Member 1"
1976,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1976",0.392881567888747,0.503964431028003,"geometric-mean-scaled index","member-1","Member 1"
1977,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1977",0.722292569399697,0.604452204393557,"geometric-mean-scaled index","member-1","Member 1"
1978,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1978",1.34450541165844,0.817453163901846,"geometric-mean-scaled index","member-1","Member 1"
1979,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1979",0.925834385511787,0.783156977654925,"geometric-mean-scaled index","member-1","Member 1"
1980,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1980",0.665679781043966,0.665671398668971,"geometric-mean-scaled index","member-1","Member 1"
1981,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1981",0.591226781169868,0.562712273787249,"geometric-mean-scaled index","member-1","Member 1"
1982,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1982",0.474104859767232,0.499124508591079,"geometric-mean-scaled index","member-1","Member 1"
1983,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1983",0.516419783951321,0.50959468301484,"geometric-mean-scaled index","member-1","Member 1"
1984,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1984",0.705603550009173,0.598263491112574,"geometric-mean-scaled index","member-1","Member 1"
1985,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1985",0.596630644214555,0.624885178874965,"geometric-mean-scaled index","member-1","Member 1"
1986,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1986",0.576521368772823,0.595466654720847,"geometric-mean-scaled index","member-1","Member 1"
1987,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1987",0.738069475063823,0.584730443303289,"geometric-mean-scaled index","member-1","Member 1"
1988,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1988",0.631881286279668,0.6129477640179,"geometric-mean-scaled index","member-1","Member 1"
1989,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1989",0.538572813890766,0.521560594740897,"geometric-mean-scaled index","member-1","Member 1"
1990,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1990",0.558798697122352,0.532128007796037,"geometric-mean-scaled index","member-1","Member 1"
1991,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1991",0.596239520556125,0.545993469064189,"geometric-mean-scaled index","member-1","Member 1"
1992,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1992",0.949703632796349,0.590676443583084,"geometric-mean-scaled index","member-1","Member 1"
1993,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1993",0.773853468646436,0.687093200416882,"geometric-mean-scaled index","member-1","Member 1"
1994,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1994",0.810781379423954,0.610862659641647,"geometric-mean-scaled index","member-1","Member 1"
1995,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1995",1.07726297359609,0.706138510441063,"geometric-mean-scaled index","member-1","Member 1"
1996,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1996",0.935003854840217,0.689679667890669,"geometric-mean-scaled index","member-1","Member 1"
1997,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1997",0.800397864000986,0.693705274513944,"geometric-mean-scaled index","member-1","Member 1"
1998,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1998",1.04349083940237,0.732299329494448,"geometric-mean-scaled index","member-1","Member 1"
1999,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1999",0.765213765192612,0.804929111103464,"geometric-mean-scaled index","member-1","Member 1"
2000,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2000",0.767097814359868,0.726324079868995,"geometric-mean-scaled index","member-1","Member 1"
2001,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2001",0.841773334723493,0.675440306765264,"geometric-mean-scaled index","member-1","Member 1"
2002,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2002",0.547333871289332,0.529071997458172,"geometric-mean-scaled index","member-1","Member 1"
2003,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2003",0.588325890023659,0.675192035085985,"geometric-mean-scaled index","member-1","Member 1"
2004,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2004",0.635814586790303,0.540077384933583,"geometric-mean-scaled index","member-1","Member 1"
2005,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2005",0.834789610625378,0.620280430420848,"geometric-mean-scaled index","member-1","Member 1"
2006,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2006",0.92372528101704,0.731975433945492,"geometric-mean-scaled index","member-1","Member 1"
2007,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2007",0.84623569961814,0.80674610476396,"geometric-mean-scaled index","member-1","Member 1"
2008,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2008",0.610796174186906,0.699454830751941,"geometric-mean-scaled index","member-1","Member 1"
2009,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2009",1.05927374250753,0.653960686674077,"geometric-mean-scaled index","member-1","Member 1"
2010,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2010",0.847323881897912,0.667930412918007,"geometric-mean-scaled index","member-1","Member 1"
2011,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2011",1.12583979197944,0.77582154870279,"geometric-mean-scaled index","member-1","Member 1"
2012,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2012",0.945525297290097,0.69413690818944,"geometric-mean-scaled index","member-1","Member 1"
2013,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2013",0.87877457395759,0.687919974969027,"geometric-mean-scaled index","member-1","Member 1"
2014,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2014",1.04373534993691,0.74196521006153,"geometric-mean-scaled index","member-1","Member 1"
2015,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2015",1.22377077691567,0.755130684631598,"geometric-mean-scaled index","member-1","Member 1"
2016,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2016",1.13572929605611,0.680576201488264,"geometric-mean-scaled index","member-1","Member 1"
2017,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2017",0.734357067400453,0.618938487580122,"geometric-mean-scaled index","member-1","Member 1"
2018,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2018",0.64550184014846,0.614381569527991,"geometric-mean-scaled index","member-1","Member 1"
2019,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2019",0.713722524698996,0.645035465422929,"geometric-mean-scaled index","member-1","Member 1"
2020,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2020",0.772716002092201,0.553501321998654,"geometric-mean-scaled index","member-1","Member 1"
2021,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2021",0.751048561936257,0.409238280963365,"geometric-mean-scaled index","member-1","Member 1"
2022,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","2022",1.00202993070836,0.603401061885871,"geometric-mean-scaled index","member-1","Member 1"
1954,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1954",4.40903714715002,4.50747317957345,"geometric-mean-scaled index","member-2","Member 2"
1955,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1955",3.14529508758885,4.2512200385412,"geometric-mean-scaled index","member-2","Member 2"
1956,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1956",3.55845376339654,4.13084372363732,"geometric-mean-scaled index","member-2","Member 2"
1957,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1957",3.81367935187817,4.02296233966807,"geometric-mean-scaled index","member-2","Member 2"
1958,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1958",4.19937988018333,3.91759203545751,"geometric-mean-scaled index","member-2","Member 2"
1959,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1959",5.02003875847804,3.7838052887382,"geometric-mean-scaled index","member-2","Member 2"
1960,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1960",6.09415385779237,3.67015835503171,"geometric-mean-scaled index","member-2","Member 2"
1961,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1961",5.9871599837675,3.5190704416495,"geometric-mean-scaled index","member-2","Member 2"
1962,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1962",4.31836862588877,3.27934092541169,"geometric-mean-scaled index","member-2","Member 2"
1963,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1963",2.6756633141332,2.96922670701598,"geometric-mean-scaled index","member-2","Member 2"
1964,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1964",2.42251196662564,2.62115004195452,"geometric-mean-scaled index","member-2","Member 2"
1965,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1965",2.71599052736943,2.22307918817934,"geometric-mean-scaled index","member-2","Member 2"
1966,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1966",2.44814503331434,1.83060191028738,"geometric-mean-scaled index","member-2","Member 2"
1967,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1967",1.94746079529619,1.61804265855812,"geometric-mean-scaled index","member-2","Member 2"
1968,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1968",1.71471945569896,1.56268687509855,"geometric-mean-scaled index","member-2","Member 2"
1969,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1969",1.65433171113289,1.50626579953458,"geometric-mean-scaled index","member-2","Member 2"
1970,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1970",1.54780579698768,1.32821099547647,"geometric-mean-scaled index","member-2","Member 2"
1971,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1971",1.23412080025738,1.09948261642805,"geometric-mean-scaled index","member-2","Member 2"
1972,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1972",1.07338614840291,0.929767049718172,"geometric-mean-scaled index","member-2","Member 2"
1973,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1973",0.989103263951998,0.772257161382853,"geometric-mean-scaled index","member-2","Member 2"
1974,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1974",0.580301639759145,0.661108384013572,"geometric-mean-scaled index","member-2","Member 2"
1975,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1975",0.58813811691667,0.637469547911764,"geometric-mean-scaled index","member-2","Member 2"
1976,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1976",0.851064006357214,0.645706864542606,"geometric-mean-scaled index","member-2","Member 2"
1977,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1977",0.863018267252948,0.60727542849197,"geometric-mean-scaled index","member-2","Member 2"
1978,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1978",0.935245185300877,0.640195528015263,"geometric-mean-scaled index","member-2","Member 2"
1979,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1979",0.811891863308134,0.751066255927425,"geometric-mean-scaled index","member-2","Member 2"
1980,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1980",0.857986996795637,0.825976017449452,"geometric-mean-scaled index","member-2","Member 2"
1981,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1981",0.969775742290399,0.772475598180737,"geometric-mean-scaled index","member-2","Member 2"
1982,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1982",0.754187984251701,0.671912238156934,"geometric-mean-scaled index","member-2","Member 2"
1983,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1983",0.847323525052082,0.609715895029764,"geometric-mean-scaled index","member-2","Member 2"
1984,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1984",0.697012441179108,0.593388683315074,"geometric-mean-scaled index","member-2","Member 2"
1985,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1985",0.700113985527936,0.637494618508935,"geometric-mean-scaled index","member-2","Member 2"
1986,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1986",0.916792661518106,0.677382882305583,"geometric-mean-scaled index","member-2","Member 2"
1987,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1987",0.932698710694853,0.722723137338744,"geometric-mean-scaled index","member-2","Member 2"
1988,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1988",0.933673375591985,0.685311665428325,"geometric-mean-scaled index","member-2","Member 2"
1989,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1989",0.68771709247243,0.674751524786793,"geometric-mean-scaled index","member-2","Member 2"
1990,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1990",0.776975789161292,0.679995071374683,"geometric-mean-scaled index","member-2","Member 2"
1991,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1991",0.655727821196814,0.648239462815603,"geometric-mean-scaled index","member-2","Member 2"
1992,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1992",0.872502177541898,0.633893390222625,"geometric-mean-scaled index","member-2","Member 2"
1993,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1993",0.879147658089477,0.667909978374121,"geometric-mean-scaled index","member-2","Member 2"
1994,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1994",0.948738796667378,0.706385267797177,"geometric-mean-scaled index","member-2","Member 2"
1995,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1995",0.883131727989847,0.745904363982948,"geometric-mean-scaled index","member-2","Member 2"
1996,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1996",0.837306959406211,0.749868256436991,"geometric-mean-scaled index","member-2","Member 2"
1997,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1997",0.95208949005856,0.775502740273765,"geometric-mean-scaled index","member-2","Member 2"
1998,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1998",0.856547687420413,0.738997881592948,"geometric-mean-scaled index","member-2","Member 2"
1999,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","1999",0.61266101448799,0.769878207549789,"geometric-mean-scaled index","member-2","Member 2"
2000,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2000",0.679263091965619,0.801927892365973,"geometric-mean-scaled index","member-2","Member 2"
2001,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2001",0.663388123597169,0.749998741941451,"geometric-mean-scaled index","member-2","Member 2"
2002,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2002",0.695863453728742,0.589603995392979,"geometric-mean-scaled index","member-2","Member 2"
2003,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2003",0.520428254256146,0.498581979805156,"geometric-mean-scaled index","member-2","Member 2"
2004,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2004",0.457969008695485,0.502743688918597,"geometric-mean-scaled index","member-2","Member 2"
2005,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2005",0.57000982730679,0.471580290857126,"geometric-mean-scaled index","member-2","Member 2"
2006,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2006",0.692547701969523,0.480908890188503,"geometric-mean-scaled index","member-2","Member 2"
2007,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2007",0.763296075617131,0.534355864290074,"geometric-mean-scaled index","member-2","Member 2"
2008,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2008",0.557991706511396,0.595960239000429,"geometric-mean-scaled index","member-2","Member 2"
2009,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2009",0.644374806432787,0.578401183439615,"geometric-mean-scaled index","member-2","Member 2"
2010,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2010",0.629833334064991,0.437221295676092,"geometric-mean-scaled index","member-2","Member 2"
2011,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2011",0.472776191924379,0.453264092494092,"geometric-mean-scaled index","member-2","Member 2"
2012,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2012",0.561037772817115,0.498938379148159,"geometric-mean-scaled index","member-2","Member 2"
2013,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2013",0.518607359493591,0.495288630965328,"geometric-mean-scaled index","member-2","Member 2"
2014,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2014",0.534249440170542,0.504226051603131,"geometric-mean-scaled index","member-2","Member 2"
2015,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2015",0.610459945494768,0.533741051349945,"geometric-mean-scaled index","member-2","Member 2"
2016,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2016",0.483833914957584,0.56194424576622,"geometric-mean-scaled index","member-2","Member 2"
2017,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2017",0.503585067785675,0.561887496487864,"geometric-mean-scaled index","member-2","Member 2"
2018,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2018",0.44199217333407,0.498703786544359,"geometric-mean-scaled index","member-2","Member 2"
2019,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2019",0.466975339471439,0.453517032433454,"geometric-mean-scaled index","member-2","Member 2"
2020,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2020",0.377731205082218,0.433317102068426,"geometric-mean-scaled index","member-2","Member 2"
2021,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2021",0.384903092509445,0.430100094964669,"geometric-mean-scaled index","member-2","Member 2"
2022,"index","F18_R1_G18","Index 18  / Region 1  / Group 18","2022",0.533173522636986,0.39448453720758,"geometric-mean-scaled index","member-2","Member 2"
1992,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1992",1.85927115000846,0.793410908982355,"geometric-mean-scaled index","member-2","Member 2"
1993,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1993",0.849266654622091,0.769069617257105,"geometric-mean-scaled index","member-2","Member 2"
1994,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1994",1.00123553533734,0.760851363479941,"geometric-mean-scaled index","member-2","Member 2"
1995,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1995",1.31046507492219,0.89720503706668,"geometric-mean-scaled index","member-2","Member 2"
1996,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1996",1.21306505673522,0.931935095465444,"geometric-mean-scaled index","member-2","Member 2"
1997,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1997",0.799390157141791,0.707298471541763,"geometric-mean-scaled index","member-2","Member 2"
1998,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1998",1.99291282185133,0.583769311860574,"geometric-mean-scaled index","member-2","Member 2"
1999,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","1999",1.3696369541503,0.559039923694431,"geometric-mean-scaled index","member-2","Member 2"
2000,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2000",0.965612099781253,0.935630647604338,"geometric-mean-scaled index","member-2","Member 2"
2001,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2001",0.810369966030035,0.726224491768329,"geometric-mean-scaled index","member-2","Member 2"
2002,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2002",0.74171237247259,0.86939093942098,"geometric-mean-scaled index","member-2","Member 2"
2003,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2003",1.03600097632011,1.20331973210124,"geometric-mean-scaled index","member-2","Member 2"
2004,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2004",1.05045112419079,1.10145804745823,"geometric-mean-scaled index","member-2","Member 2"
2005,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2005",0.734713898314047,0.77436385624169,"geometric-mean-scaled index","member-2","Member 2"
2006,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2006",0.882670668461906,0.712131122973669,"geometric-mean-scaled index","member-2","Member 2"
2007,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2007",1.03363575876466,0.952599752935455,"geometric-mean-scaled index","member-2","Member 2"
2008,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2008",1.33647576097039,1.17294318179949,"geometric-mean-scaled index","member-2","Member 2"
2009,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2009",0.832547956398684,0.998024679719882,"geometric-mean-scaled index","member-2","Member 2"
2010,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2010",1.1710748925389,0.969250781022362,"geometric-mean-scaled index","member-2","Member 2"
2011,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2011",1.14908021933067,1.15843427934359,"geometric-mean-scaled index","member-2","Member 2"
2012,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2012",0.992144371207608,1.19299277611156,"geometric-mean-scaled index","member-2","Member 2"
2013,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2013",0.812541615693899,0.979484199026139,"geometric-mean-scaled index","member-2","Member 2"
2014,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2014",0.869128916645273,0.854789742542898,"geometric-mean-scaled index","member-2","Member 2"
2015,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2015",0.923487470227196,0.967837712894054,"geometric-mean-scaled index","member-2","Member 2"
2016,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2016",0.994049496935054,0.995418383168526,"geometric-mean-scaled index","member-2","Member 2"
2017,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2017",0.679637993540111,0.739503689424467,"geometric-mean-scaled index","member-2","Member 2"
2018,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2018",1.1614387047662,0.638354576638693,"geometric-mean-scaled index","member-2","Member 2"
2019,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2019",0.909406517143503,1.11460278188813,"geometric-mean-scaled index","member-2","Member 2"
2020,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2020",0.960523282163485,1.18975960852581,"geometric-mean-scaled index","member-2","Member 2"
2021,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2021",0.974737478989675,1.08154142104531,"geometric-mean-scaled index","member-2","Member 2"
2022,"index","F19_R1_G19","Index 19  / Region 1  / Group 19","2022",0.665420460916155,0.916588356703491,"geometric-mean-scaled index","member-2","Member 2"
1954,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1954",4.21096154805618,2.9068380674097,"geometric-mean-scaled index","member-2","Member 2"
1955,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1955",3.11733650195403,2.84186814893083,"geometric-mean-scaled index","member-2","Member 2"
1956,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1956",3.11471220345346,2.81812191563733,"geometric-mean-scaled index","member-2","Member 2"
1957,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1957",2.49122048423764,2.79381937961583,"geometric-mean-scaled index","member-2","Member 2"
1958,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1958",3.38277838084962,2.77030542859164,"geometric-mean-scaled index","member-2","Member 2"
1959,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1959",3.53910335426992,2.74391372835383,"geometric-mean-scaled index","member-2","Member 2"
1960,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1960",2.88806453309758,2.69769007490726,"geometric-mean-scaled index","member-2","Member 2"
1961,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1961",2.77519235560544,2.41498293464565,"geometric-mean-scaled index","member-2","Member 2"
1962,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1962",2.84542670742501,2.27859099341963,"geometric-mean-scaled index","member-2","Member 2"
1963,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1963",2.15624779216803,1.84995176061703,"geometric-mean-scaled index","member-2","Member 2"
1964,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1964",1.77294323917794,1.44949646171447,"geometric-mean-scaled index","member-2","Member 2"
1965,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1965",1.39305357413891,1.37280781657482,"geometric-mean-scaled index","member-2","Member 2"
1966,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1966",2.15604911541288,1.43399736153151,"geometric-mean-scaled index","member-2","Member 2"
1967,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1967",1.83466830687541,1.57204663095278,"geometric-mean-scaled index","member-2","Member 2"
1968,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1968",1.49027459282616,1.32844959246711,"geometric-mean-scaled index","member-2","Member 2"
1969,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1969",0.90397341842816,1.014612424613,"geometric-mean-scaled index","member-2","Member 2"
1970,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1970",1.74296686069583,0.975641777171479,"geometric-mean-scaled index","member-2","Member 2"
1971,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1971",1.05128168838887,0.865204432852385,"geometric-mean-scaled index","member-2","Member 2"
1972,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1972",1.03629787461149,0.77701679971618,"geometric-mean-scaled index","member-2","Member 2"
1973,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1973",1.14631510743072,0.700401318252016,"geometric-mean-scaled index","member-2","Member 2"
1974,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1974",0.503606327140092,0.612152800042861,"geometric-mean-scaled index","member-2","Member 2"
1975,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1975",0.345168043176568,0.5605261785588,"geometric-mean-scaled index","member-2","Member 2"
1976,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1976",0.392881567888747,0.54821496643534,"geometric-mean-scaled index","member-2","Member 2"
1977,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1977",0.722292569399697,0.65752605648665,"geometric-mean-scaled index","member-2","Member 2"
1978,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1978",1.34450541165844,0.889229539268838,"geometric-mean-scaled index","member-2","Member 2"
1979,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1979",0.925834385511787,0.851921980570967,"geometric-mean-scaled index","member-2","Member 2"
1980,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1980",0.665679781043966,0.724120594649661,"geometric-mean-scaled index","member-2","Member 2"
1981,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1981",0.591226781169868,0.612121156363691,"geometric-mean-scaled index","member-2","Member 2"
1982,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1982",0.474104859767232,0.542950075199076,"geometric-mean-scaled index","member-2","Member 2"
1983,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1983",0.516419783951321,0.554339582011265,"geometric-mean-scaled index","member-2","Member 2"
1984,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1984",0.705603550009173,0.650793943990751,"geometric-mean-scaled index","member-2","Member 2"
1985,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1985",0.596630644214555,0.679753145800571,"geometric-mean-scaled index","member-2","Member 2"
1986,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1986",0.576521368772823,0.647751531720727,"geometric-mean-scaled index","member-2","Member 2"
1987,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1987",0.738069475063823,0.636072628568944,"geometric-mean-scaled index","member-2","Member 2"
1988,"index","F20_R2_G20","Index 20  / Region 2  / Group 20","1988",0.631881286279668,0.666767567687764,"geometric-mean-scaled index","member-2","Member 2"
