"time","group","model","status_type","relative_biomass","relative_f","depletion","depletion_limit","weight"
1955,"Member 4","member-4","model",2.86104413764855,0.259877487797563,1.00136544817699,0.2,0.166666666666667
1956,"Member 4","member-4","model",2.84901663653746,0.271927659373549,0.997155822788113,0.2,0.166666666666667
1957,"Member 4","member-4","model",2.83725907089918,0.283375381421445,0.993040674814712,0.2,0.166666666666667
1958,"Member 4","member-4","model",2.82272419753033,0.292478554020934,0.987953469135617,0.2,0.166666666666667
1959,"Member 4","member-4","model",2.78858509852062,0.304620449919858,0.976004784482219,0.2,0.166666666666667
1960,"Member 4","member-4","model",2.75709841863945,0.327057829447093,0.964984446523808,0.2,0.166666666666667
1961,"Member 4","member-4","model",2.7160399169387,0.358710922409654,0.950613970928546,0.2,0.166666666666667
1962,"Member 4","member-4","model",2.65915092618334,0.387413602566294,0.93070282416417,0.2,0.166666666666667
1963,"Member 4","member-4","model",2.58087648468225,0.400821151958959,0.903306769638787,0.2,0.166666666666667
1964,"Member 4","member-4","model",2.51969924665011,0.40146092367704,0.881894736327538,0.2,0.166666666666667
1965,"Member 4","member-4","model",2.51371605814773,0.408659667587111,0.879800620351704,0.2,0.166666666666667
1966,"Member 4","member-4","model",2.4813382725911,0.44133506155904,0.868468395406886,0.2,0.166666666666667
1967,"Member 4","member-4","model",2.39481614566196,0.496566907578999,0.838185650981687,0.2,0.166666666666667
1968,"Member 4","member-4","model",2.27790066529037,0.547194924145244,0.797265232851629,0.2,0.166666666666667
1969,"Member 4","member-4","model",2.20527073768513,0.56546689828796,0.771844758189797,0.2,0.166666666666667
1970,"Member 4","member-4","model",2.16000861223357,0.552474641157832,0.756003014281748,0.2,0.166666666666667
1971,"Member 4","member-4","model",2.07385306012852,0.542832515971465,0.725848571044981,0.2,0.166666666666667
1972,"Member 4","member-4","model",1.98083538028498,0.574934435074584,0.693292383099743,0.2,0.166666666666667
1973,"Member 4","member-4","model",1.86822820051767,0.651938638771553,0.653879870181186,0.2,0.166666666666667
1974,"Member 4","member-4","model",1.7673833112509,0.732576703488073,0.618584158937814,0.2,0.166666666666667
1975,"Member 4","member-4","model",1.78932948400577,0.766062184874586,0.626265319402021,0.2,0.166666666666667
1976,"Member 4","member-4","model",1.94883222178583,0.742002675398421,0.682091277625041,0.2,0.166666666666667
1977,"Member 4","member-4","model",2.07145535972217,0.706631735869516,0.725009375902758,0.2,0.166666666666667
1978,"Member 4","member-4","model",2.08486086162601,0.72426113388389,0.729701301569105,0.2,0.166666666666667
1979,"Member 4","member-4","model",2.04239870206449,0.815545475440254,0.714839545722571,0.2,0.166666666666667
1980,"Member 4","member-4","model",1.97180434690132,0.931517820543495,0.690131521415463,0.2,0.166666666666667
1981,"Member 4","member-4","model",1.86764923649614,0.993657891767375,0.653677232773648,0.2,0.166666666666667
1982,"Member 4","member-4","model",1.83169849355003,0.967862013279129,0.641094472742509,0.2,0.166666666666667
1983,"Member 4","member-4","model",1.90459663940915,0.902848525286733,0.666608823793202,0.2,0.166666666666667
1984,"Member 4","member-4","model",1.98779197670719,0.891237102857161,0.695727191847517,0.2,0.166666666666667
1985,"Member 4","member-4","model",2.03199675780619,0.98354240505246,0.711198865232165,0.2,0.166666666666667
1986,"Member 4","member-4","model",2.01596500036906,1.13474732979358,0.705587750129172,0.2,0.166666666666667
1987,"Member 4","member-4","model",1.98566091833084,1.23892523314354,0.694981321415794,0.2,0.166666666666667
1988,"Member 4","member-4","model",1.93561852316266,1.22640230201427,0.677466483106932,0.2,0.166666666666667
1989,"Member 4","member-4","model",1.85889956535393,1.13450856408647,0.650614847873874,0.2,0.166666666666667
1990,"Member 4","member-4","model",1.8634064666998,1.08079357275245,0.652192263344929,0.2,0.166666666666667
1991,"Member 4","member-4","model",1.85944537547995,1.15631429352519,0.650805881417983,0.2,0.166666666666667
1992,"Member 4","member-4","model",1.85776083875837,1.33567753626171,0.650216293565429,0.2,0.166666666666667
1993,"Member 4","member-4","model",1.87152664436812,1.49217376267872,0.655034325528844,0.2,0.166666666666667
1994,"Member 4","member-4","model",1.86892427003337,1.51169015445274,0.654123494511681,0.2,0.166666666666667
1995,"Member 4","member-4","model",1.89477877624176,1.40320043858167,0.663172571684617,0.2,0.166666666666667
1996,"Member 4","member-4","model",1.91265112932072,1.29923171662712,0.669427895262251,0.2,0.166666666666667
1997,"Member 4","member-4","model",1.94604617532278,1.33782761667767,0.681116161362974,0.2,0.166666666666667
1998,"Member 4","member-4","model",1.91875191119004,1.53087863782709,0.671563168916515,0.2,0.166666666666667
1999,"Member 4","member-4","model",1.90311772758915,1.74411680259409,0.666091204656202,0.2,0.166666666666667
2000,"Member 4","member-4","model",1.85722725912685,1.81551416386804,0.650029540694397,0.2,0.166666666666667
2001,"Member 4","member-4","model",1.76386245174963,1.70799764056357,0.617351858112372,0.2,0.166666666666667
2002,"Member 4","member-4","model",1.66117679672335,1.55275783656435,0.581411878853171,0.2,0.166666666666667
2003,"Member 4","member-4","model",1.57348890717553,1.53486230719415,0.550721117511436,0.2,0.166666666666667
2004,"Member 4","member-4","model",1.54557668370974,1.72049362842357,0.540951839298408,0.2,0.166666666666667
2005,"Member 4","member-4","model",1.59458315851407,1.98691046752299,0.558104105479924,0.2,0.166666666666667
2006,"Member 4","member-4","model",1.61028361939533,2.12793931990221,0.563599266788366,0.2,0.166666666666667
2007,"Member 4","member-4","model",1.58048220277987,2.04486651192061,0.553168770972955,0.2,0.166666666666667
2008,"Member 4","member-4","model",1.54416884561381,1.84613009090828,0.540459095964834,0.2,0.166666666666667
2009,"Member 4","member-4","model",1.50597922774642,1.75598816238145,0.527092729711248,0.2,0.166666666666667
2010,"Member 4","member-4","model",1.47919611115802,1.90835883556884,0.517718638905309,0.2,0.166666666666667
2011,"Member 4","member-4","model",1.49307503266542,2.21521564875863,0.522576261432895,0.2,0.166666666666667
2012,"Member 4","member-4","model",1.50176020901728,2.43826291498588,0.525616073156047,0.2,0.166666666666667
2013,"Member 4","member-4","model",1.48025510265225,2.40656191130061,0.518089285928289,0.2,0.166666666666667
2014,"Member 4","member-4","model",1.50069097338375,2.18149663002603,0.525241840684313,0.2,0.166666666666667
2015,"Member 4","member-4","model",1.46602098745317,2.01031213891804,0.51310734560861,0.2,0.166666666666667
2016,"Member 4","member-4","model",1.4087641119255,2.10172600772504,0.493067439173926,0.2,0.166666666666667
2017,"Member 4","member-4","model",1.35046246497745,2.42709516134961,0.472661862742107,0.2,0.166666666666667
2018,"Member 4","member-4","model",1.33435045339188,2.73622965968936,0.467022658687158,0.2,0.166666666666667
2019,"Member 4","member-4","model",1.28547264379018,2.78300916968564,0.449915425326561,0.2,0.166666666666667
2020,"Member 4","member-4","model",1.23073169652217,2.55753826280015,0.430756093782759,0.2,0.166666666666667
2021,"Member 4","member-4","model",1.25886226927488,2.30609757512456,0.440601794246207,0.2,0.166666666666667
2022,"Member 4","member-4","model",1.35475144570147,2.31056081009297,0.474163005995515,0.2,0.166666666666667
1954,"Member 5","member-5","model",2.94064206474545,0.2581,1.02922472266091,0.2,0.166666666666667
1955,"Member 5","member-5","model",2.92425710360407,0.265619317003405,1.02348998626143,0.2,0.166666666666667
1956,"Member 5","member-5","model",2.91402833262016,0.278132775244391,1.01990991641706,0.2,0.166666666666667
1957,"Member 5","member-5","model",2.90405691561443,0.290046913435727,1.01641992046505,0.2,0.166666666666667
1958,"Member 5","member-5","model",2.89122226973111,0.299576029972723,1.01192779440589,0.2,0.166666666666667
1959,"Member 5","member-5","model",2.85827097367578,0.312232820313031,1.00039484078652,0.2,0.166666666666667
1960,"Member 5","member-5","model",2.82798947161851,0.335467204229583,0.989796315066478,0.2,0.166666666666667
1961,"Member 5","member-5","model",2.78783618563237,0.368193148943977,0.975742664971329,0.2,0.166666666666667
1962,"Member 5","member-5","model",2.73136182518844,0.3979340601502,0.955976638815954,0.2,0.166666666666667
1963,"Member 5","member-5","model",2.65282240433204,0.411994660867242,0.928487841516214,0.2,0.166666666666667
1964,"Member 5","member-5","model",2.59175493695706,0.412941477963538,0.90711422793497,0.2,0.166666666666667
1965,"Member 5","member-5","model",2.5874101954934,0.420640265623706,0.905593568422689,0.2,0.166666666666667
1966,"Member 5","member-5","model",2.55586813263741,0.454591069711921,0.894553846423094,0.2,0.166666666666667
1967,"Member 5","member-5","model",2.46846865345765,0.5118388098074,0.863964028710179,0.2,0.166666666666667
1968,"Member 5","member-5","model",2.34959364469332,0.564416936950241,0.822357775642661,0.2,0.166666666666667
1969,"Member 5","member-5","model",2.27626069516313,0.583669865560274,0.796691243307094,0.2,0.166666666666667
1970,"Member 5","member-5","model",2.23109079608944,0.570655635342795,0.780881778631304,0.2,0.166666666666667
1971,"Member 5","member-5","model",2.14358639476267,0.561085265992332,0.750255238166934,0.2,0.166666666666667
1972,"Member 5","member-5","model",2.04885967443363,0.59467838225816,0.717100886051772,0.2,0.166666666666667
1973,"Member 5","member-5","model",1.933722483483,0.674793584260496,0.676802869219052,0.2,0.166666666666667
1974,"Member 5","member-5","model",1.83060624802162,0.758782479173232,0.640712186807568,0.2,0.166666666666667
1975,"Member 5","member-5","model",1.85461620707503,0.794013263848463,0.649115672476259,0.2,0.166666666666667
1976,"Member 5","member-5","model",2.02133037350552,0.769605781471942,0.707465630726932,0.2,0.166666666666667
1977,"Member 5","member-5","model",2.14999338501792,0.733423267188803,0.752497684756272,0.2,0.166666666666667
1978,"Member 5","member-5","model",2.16539382612198,0.75223753137614,0.757887839142695,0.2,0.166666666666667
1979,"Member 5","member-5","model",2.12274679962165,0.847629087399434,0.742961379867576,0.2,0.166666666666667
1980,"Member 5","member-5","model",2.05077927456927,0.968827076207953,0.717772746099246,0.2,0.166666666666667
1981,"Member 5","member-5","model",1.94378141982865,1.03416300552618,0.680323496940026,0.2,0.166666666666667
1982,"Member 5","member-5","model",1.9076675554945,1.00800375576536,0.667683644423074,0.2,0.166666666666667
1983,"Member 5","member-5","model",1.98494233757348,0.940935327289754,0.694729818150717,0.2,0.166666666666667
1984,"Member 5","member-5","model",2.07305857934826,0.929466837557158,0.72557050277189,0.2,0.166666666666667
1985,"Member 5","member-5","model",2.12060116562633,1.02642937917331,0.742210407969216,0.2,0.166666666666667
1986,"Member 5","member-5","model",2.10529957439089,1.18503201693396,0.736854851036813,0.2,0.166666666666667
1987,"Member 5","member-5","model",2.07505933129424,1.2947041169403,0.726270765952985,0.2,0.166666666666667
1988,"Member 5","member-5","model",2.02413420313531,1.28248558101981,0.70844697109736,0.2,0.166666666666667
1989,"Member 5","member-5","model",1.94522190484399,1.18719211689843,0.680827666695397,0.2,0.166666666666667
1990,"Member 5","member-5","model",1.95125534023902,1.1317467596129,0.682939369083655,0.2,0.166666666666667
1991,"Member 5","member-5","model",1.94842100093856,1.21164465646558,0.681947350328497,0.2,0.166666666666667
1992,"Member 5","member-5","model",1.94796721364155,1.40053337025571,0.681788524774541,0.2,0.166666666666667
1993,"Member 5","member-5","model",1.96372155620362,1.56568104023066,0.687302544671269,0.2,0.166666666666667
1994,"Member 5","member-5","model",1.96230831325833,1.58722437538917,0.686807909640416,0.2,0.166666666666667
1995,"Member 5","member-5","model",1.99078927294467,1.47430212748131,0.696776245530636,0.2,0.166666666666667
1996,"Member 5","member-5","model",2.01091344132557,1.36597965112951,0.70381970446395,0.2,0.166666666666667
1997,"Member 5","member-5","model",2.04739287522071,1.40749935196427,0.71658750632725,0.2,0.166666666666667
1998,"Member 5","member-5","model",2.02002572231856,1.61168007605566,0.707009002811495,0.2,0.166666666666667
1999,"Member 5","member-5","model",2.0049029455769,1.83739810956453,0.701716030951913,0.2,0.166666666666667
2000,"Member 5","member-5","model",1.95786152429226,1.91388819584524,0.685251533502291,0.2,0.166666666666667
2001,"Member 5","member-5","model",1.86067473320804,1.80174369663757,0.651236156622816,0.2,0.166666666666667
2002,"Member 5","member-5","model",1.75351717453503,1.63907149418419,0.61373101108726,0.2,0.166666666666667
2003,"Member 5","member-5","model",1.66205685867448,1.62125605916864,0.581719900536068,0.2,0.166666666666667
2004,"Member 5","member-5","model",1.63365510535463,1.81854011478614,0.571779286874121,0.2,0.166666666666667
2005,"Member 5","member-5","model",1.68656940656276,2.10152878525715,0.590299292296965,0.2,0.166666666666667
2006,"Member 5","member-5","model",1.70430081824349,2.25218010069782,0.59650528638522,0.2,0.166666666666667
2007,"Member 5","member-5","model",1.67386305506343,2.16568494148178,0.585852069272199,0.2,0.166666666666667
2008,"Member 5","member-5","model",1.63648165919677,1.9564946170519,0.572768580718869,0.2,0.166666666666667
2009,"Member 5","member-5","model",1.59705909478978,1.86218827816839,0.558970683176423,0.2,0.166666666666667
2010,"Member 5","member-5","model",1.56968683833409,2.0251038550026,0.549390393416931,0.2,0.166666666666667
2011,"Member 5","member-5","model",1.58545440644796,2.35227522711103,0.554909042256786,0.2,0.166666666666667
2012,"Member 5","member-5","model",1.59572184270016,2.59081933875103,0.558502644945058,0.2,0.166666666666667
2013,"Member 5","member-5","model",1.57390040162211,2.55880810810103,0.55086514056774,0.2,0.166666666666667
2014,"Member 5","member-5","model",1.59667175539135,2.32102019364468,0.558835114386972,0.2,0.166666666666667
2015,"Member 5","member-5","model",1.56080218711558,2.14028285410785,0.546280765490454,0.2,0.166666666666667
2016,"Member 5","member-5","model",1.50082091713628,2.23906495614212,0.525287320997698,0.2,0.166666666666667
2017,"Member 5","member-5","model",1.43964576021017,2.58737828653529,0.503876016073558,0.2,0.166666666666667
2018,"Member 5","member-5","model",1.42339415048861,2.91882337364593,0.498187952671012,0.2,0.166666666666667
2019,"Member 5","member-5","model",1.37214455778281,2.97065122691724,0.480250595223985,0.2,0.166666666666667
2020,"Member 5","member-5","model",1.31456416568537,2.73174743296759,0.460097457989878,0.2,0.166666666666667
2021,"Member 5","member-5","model",1.34548113435832,2.46477383352416,0.470918397025412,0.2,0.166666666666667
2022,"Member 5","member-5","model",1.44890405582744,2.47114032585232,0.507116419539605,0.2,0.166666666666667
1954,"Member 6","member-6","model",3.00216654033486,0.2635,1.0507582891172,0.2,0.166666666666667
1955,"Member 6","member-6","model",2.9874700695596,0.271361146209248,1.04561452434586,0.2,0.166666666666667
1956,"Member 6","member-6","model",2.97904002870286,0.284337891115233,1.042664010046,0.2,0.166666666666667
1957,"Member 6","member-6","model",2.97085476032969,0.296718445450009,1.03979916611539,0.2,0.166666666666667
1958,"Member 6","member-6","model",2.95972034193188,0.306673505924512,1.03590211967616,0.2,0.166666666666667
1959,"Member 6","member-6","model",2.92795684883094,0.319845190706205,1.02478489709083,0.2,0.166666666666667
1960,"Member 6","member-6","model",2.89888052459757,0.343876579012073,1.01460818360915,0.2,0.166666666666667
1961,"Member 6","member-6","model",2.85963245432604,0.3776753754783,1.00087135901411,0.2,0.166666666666667
1962,"Member 6","member-6","model",2.80357272419353,0.408454517734105,0.981250453467737,0.2,0.166666666666667
1963,"Member 6","member-6","model",2.72476832398183,0.423168169775526,0.953668913393641,0.2,0.166666666666667
1964,"Member 6","member-6","model",2.66381062726401,0.424422032250036,0.932333719542403,0.2,0.166666666666667
1965,"Member 6","member-6","model",2.66110433283907,0.4326208636603,0.931386516493673,0.2,0.166666666666667
1966,"Member 6","member-6","model",2.63039799268372,0.467847077864802,0.920639297439301,0.2,0.166666666666667
1967,"Member 6","member-6","model",2.54212116125334,0.5271107120358,0.889742406438671,0.2,0.166666666666667
1968,"Member 6","member-6","model",2.42128662409627,0.581638949755238,0.847450318433693,0.2,0.166666666666667
1969,"Member 6","member-6","model",2.34725065264112,0.601872832832588,0.821537728424391,0.2,0.166666666666667
1970,"Member 6","member-6","model",2.30217297994531,0.588836629527758,0.80576054298086,0.2,0.166666666666667
1971,"Member 6","member-6","model",2.21331972939682,0.579338016013199,0.774661905288887,0.2,0.166666666666667
1972,"Member 6","member-6","model",2.11688396858229,0.614422329441735,0.740909389003801,0.2,0.166666666666667
1973,"Member 6","member-6","model",1.99921676644834,0.697648529749439,0.699725868256918,0.2,0.166666666666667
1974,"Member 6","member-6","model",1.89382918479235,0.78498825485839,0.662840214677322,0.2,0.166666666666667
1975,"Member 6","member-6","model",1.91990293014428,0.821964342822341,0.671966025550497,0.2,0.166666666666667
1976,"Member 6","member-6","model",2.09382852522521,0.797208887545462,0.732839983828823,0.2,0.166666666666667
1977,"Member 6","member-6","model",2.22853141031367,0.76021479850809,0.779985993609786,0.2,0.166666666666667
1978,"Member 6","member-6","model",2.24592679061796,0.78021392886839,0.786074376716285,0.2,0.166666666666667
1979,"Member 6","member-6","model",2.2030948971788,0.879712699358614,0.77108321401258,0.2,0.166666666666667
1980,"Member 6","member-6","model",2.12975420223723,1.00613633187241,0.745413970783029,0.2,0.166666666666667
1981,"Member 6","member-6","model",2.01991360316116,1.07466811928499,0.706969761106404,0.2,0.166666666666667
1982,"Member 6","member-6","model",1.98363661743897,1.04814549825159,0.694272816103639,0.2,0.166666666666667
1983,"Member 6","member-6","model",2.0652880357378,0.979022129292774,0.722850812508231,0.2,0.166666666666667
1984,"Member 6","member-6","model",2.15832518198932,0.967696572257154,0.755413813696264,0.2,0.166666666666667
1985,"Member 6","member-6","model",2.20920557344648,1.06931635329415,0.773221950706267,0.2,0.166666666666667
1986,"Member 6","member-6","model",2.19463414841272,1.23531670407434,0.768121951944453,0.2,0.166666666666667
1987,"Member 6","member-6","model",2.16445774425765,1.35048300073706,0.757560210490177,0.2,0.166666666666667
1988,"Member 6","member-6","model",2.11264988310797,1.33856886002535,0.739427459087788,0.2,0.166666666666667
1989,"Member 6","member-6","model",2.03154424433406,1.2398756697104,0.71104048551692,0.2,0.166666666666667
1990,"Member 6","member-6","model",2.03910421377823,1.18269994647335,0.713686474822382,0.2,0.166666666666667
1991,"Member 6","member-6","model",2.03739662639717,1.26697501940597,0.713088819239011,0.2,0.166666666666667
1992,"Member 6","member-6","model",2.03817358852472,1.4653892042497,0.713360755983653,0.2,0.166666666666667
1993,"Member 6","member-6","model",2.05591646803912,1.63918831778259,0.719570763813693,0.2,0.166666666666667
1994,"Member 6","member-6","model",2.05569235648329,1.6627585963256,0.719492324769151,0.2,0.166666666666667
1995,"Member 6","member-6","model",2.08679976964758,1.54540381638094,0.730379919376654,0.2,0.166666666666667
1996,"Member 6","member-6","model",2.10917575333043,1.43272758563189,0.738211513665649,0.2,0.166666666666667
1997,"Member 6","member-6","model",2.14873957511864,1.47717108725087,0.752058851291525,0.2,0.166666666666667
1998,"Member 6","member-6","model",2.12129953344707,1.69248151428423,0.742454836706475,0.2,0.166666666666667
1999,"Member 6","member-6","model",2.10668816356464,1.93067941653498,0.737340857247625,0.2,0.166666666666667
2000,"Member 6","member-6","model",2.05849578945767,2.01226222782243,0.720473526310185,0.2,0.166666666666667
2001,"Member 6","member-6","model",1.95748701466646,1.89548975271157,0.68512045513326,0.2,0.166666666666667
2002,"Member 6","member-6","model",1.84585755234671,1.72538515180403,0.646050143321349,0.2,0.166666666666667
2003,"Member 6","member-6","model",1.75062481017343,1.70764981114313,0.612718683560699,0.2,0.166666666666667
2004,"Member 6","member-6","model",1.72173352699953,1.9165866011487,0.602606734449834,0.2,0.166666666666667
2005,"Member 6","member-6","model",1.77855565461145,2.21614710299131,0.622494479114006,0.2,0.166666666666667
2006,"Member 6","member-6","model",1.79831801709164,2.37642088149342,0.629411305982074,0.2,0.166666666666667
2007,"Member 6","member-6","model",1.76724390734698,2.28650337104295,0.618535367571443,0.2,0.166666666666667
2008,"Member 6","member-6","model",1.72879447277973,2.06685914319551,0.605078065472905,0.2,0.166666666666667
2009,"Member 6","member-6","model",1.68813896183314,1.96838839395534,0.590848636641598,0.2,0.166666666666667
2010,"Member 6","member-6","model",1.66017756551015,2.14184887443636,0.581062147928554,0.2,0.166666666666667
2011,"Member 6","member-6","model",1.6778337802305,2.48933480546343,0.587241823080677,0.2,0.166666666666667
2012,"Member 6","member-6","model",1.68968347638305,2.74337576251617,0.591389216734068,0.2,0.166666666666667
2013,"Member 6","member-6","model",1.66754570059198,2.71105430490146,0.583640995207191,0.2,0.166666666666667
2014,"Member 6","member-6","model",1.69265253739895,2.46054375726333,0.592428388089631,0.2,0.166666666666667
2015,"Member 6","member-6","model",1.655583386778,2.27025356929767,0.579454185372299,0.2,0.166666666666667
2016,"Member 6","member-6","model",1.59287772234706,2.3764039045592,0.55750720282147,0.2,0.166666666666667
2017,"Member 6","member-6","model",1.52882905544289,2.74766141172098,0.53509016940501,0.2,0.166666666666667
2018,"Member 6","member-6","model",1.51243784758533,3.10141708760251,0.529353246654866,0.2,0.166666666666667
2019,"Member 6","member-6","model",1.45881647177545,3.15829328414883,0.510585765121409,0.2,0.166666666666667
2020,"Member 6","member-6","model",1.39839663484856,2.90595660313502,0.489438822196997,0.2,0.166666666666667
2021,"Member 6","member-6","model",1.43209999944176,2.62345009192376,0.501234999804617,0.2,0.166666666666667
2022,"Member 6","member-6","model",1.54305666595341,2.63171984161168,0.540069833083695,0.2,0.166666666666667
1954,"Ensemble median","reference","summary",2.84835535136134,0.25,0.99692437297647,0.2,0
1955,"Ensemble median","reference","summary",2.82943765467078,0.257006573194641,0.990303179134773,0.2,0
1956,"Ensemble median","reference","summary",2.81651078849612,0.268825101438127,0.98577877597364,0.2,0
1957,"Ensemble median","reference","summary",2.80386014854155,0.280039615414304,0.981351051989542,0.2,0
1958,"Ensemble median","reference","summary",2.78847516142995,0.28892981604504,0.975966306500481,0.2,0
1959,"Ensemble median","reference","summary",2.75374216094305,0.300814264723271,0.963809756330066,0.2,0
1960,"Ensemble median","reference","summary",2.72165289214992,0.322853142055848,0.952578512252473,0.2,0
1961,"Ensemble median","reference","summary",2.68014178259187,0.353969809142493,0.938049623907154,0.2,0
1962,"Ensemble median","reference","summary",2.6230454766808,0.382153373774342,0.918065916838279,0.2,0
1963,"Ensemble median","reference","summary",2.54490352485735,0.395234397504818,0.890716233700074,0.2,0
1964,"Ensemble median","reference","summary",2.48367140149663,0.395720646533791,0.869284990523822,0.2,0
1965,"Ensemble median","reference","summary",2.47686898947489,0.402669368568814,0.866904146316212,0.2,0
1966,"Ensemble median","reference","summary",2.44407334256795,0.434707057482599,0.855425669898783,0.2,0
1967,"Ensemble median","reference","summary",2.35798989176412,0.488930956464799,0.825296462117441,0.2,0
1968,"Ensemble median","reference","summary",2.2420541755889,0.538583917742745,0.784718961456113,0.2,0
1969,"Ensemble median","reference","summary",2.16977575894614,0.556365414651803,0.759421515631149,0.2,0
1970,"Ensemble median","reference","summary",2.12446752030563,0.543384144065351,0.743563632106971,0.2,0
1971,"Ensemble median","reference","summary",2.03898639281144,0.533706140961031,0.713645237484005,0.2,0
1972,"Ensemble median","reference","summary",1.94682323321065,0.565062461482797,0.681388131623728,0.2,0
1973,"Ensemble median","reference","summary",1.83548105903501,0.640511166027082,0.642418370662253,0.2,0
1974,"Ensemble median","reference","summary",1.73577184286553,0.719473815645494,0.607520145002937,0.2,0
1975,"Ensemble median","reference","summary",1.75668612247115,0.752086645387647,0.614840142864902,0.2,0
1976,"Ensemble median","reference","summary",1.91258314592599,0.72820112236166,0.669404101074095,0.2,0
1977,"Ensemble median","reference","summary",2.03218634707429,0.693235970209872,0.711265221476001,0.2,0
1978,"Ensemble median","reference","summary",2.04459437937803,0.710272935137765,0.715608032782309,0.2,0
1979,"Ensemble median","reference","summary",2.00222465328591,0.799503669460664,0.700778628650069,0.2,0
1980,"Ensemble median","reference","summary",1.93231688306735,0.912863192711266,0.676310909073571,0.2,0
1981,"Ensemble median","reference","summary",1.82958314482988,0.973405334887971,0.640354100690459,0.2,0
1982,"Ensemble median","reference","summary",1.79371396257779,0.947791142036014,0.627799886902226,0.2,0
1983,"Ensemble median","reference","summary",1.86442379032699,0.883805124285222,0.652548326614445,0.2,0
1984,"Ensemble median","reference","summary",1.94515867538666,0.872122235507163,0.68080553638533,0.2,0
1985,"Ensemble median","reference","summary",1.98769455389611,0.962098917992038,0.695693093863639,0.2,0
1986,"Ensemble median","reference","summary",1.97129771335815,1.10960498622339,0.689954199675352,0.2,0
1987,"Ensemble median","reference","summary",1.94096171184914,1.21103579124516,0.679336599147198,0.2,0
1988,"Ensemble median","reference","summary",1.89136068317634,1.1983606625115,0.661976239111717,0.2,0
1989,"Ensemble median","reference","summary",1.81573839560889,1.10816678768049,0.635508438463113,0.2,0
1990,"Ensemble median","reference","summary",1.81948202993019,1.05531697932222,0.636818710475566,0.2,0
1991,"Ensemble median","reference","summary",1.81495756275065,1.12864911205499,0.635235146962726,0.2,0
1992,"Ensemble median","reference","summary",1.81265765131678,1.30324961926471,0.634430177960873,0.2,0
1993,"Ensemble median","reference","summary",1.82542918845038,1.45542012390275,0.638900215957631,0.2,0
1994,"Ensemble median","reference","summary",1.8222322484209,1.47392304398453,0.637781286947313,0.2,0
1995,"Ensemble median","reference","summary",1.84677352789031,1.36764959413186,0.646370734761608,0.2,0
1996,"Ensemble median","reference","summary",1.86351997331829,1.26585774937593,0.652231990661402,0.2,0
1997,"Ensemble median","reference","summary",1.89537282537382,1.30299174903437,0.663380488880837,0.2,0
1998,"Ensemble median","reference","summary",1.86811500562579,1.4904779187128,0.653840251969026,0.2,0
1999,"Ensemble median","reference","summary",1.85222511859527,1.69747614910887,0.648278791508346,0.2,0
2000,"Ensemble median","reference","summary",1.80691012654414,1.76632714787945,0.63241854429045,0.2,0
2001,"Ensemble median","reference","summary",1.71545631102043,1.66112461252657,0.60040970885715,0.2,0
2002,"Ensemble median","reference","summary",1.6150066078175,1.50960100775443,0.565252312736127,0.2,0
2003,"Ensemble median","reference","summary",1.52920493142606,1.49166543120691,0.535221725999121,0.2,0
2004,"Ensemble median","reference","summary",1.50153747288729,1.67147038524229,0.525538115510552,0.2,0
2005,"Ensemble median","reference","summary",1.54859003448972,1.92960130865591,0.542006512071403,0.2,0
2006,"Ensemble median","reference","summary",1.56327501997126,2.06581892950441,0.547146256989939,0.2,0
2007,"Ensemble median","reference","summary",1.53379177663809,1.98445729714002,0.536827121823333,0.2,0
2008,"Ensemble median","reference","summary",1.49801243882233,1.79094782783647,0.524304353587817,0.2,0
2009,"Ensemble median","reference","summary",1.46043929422475,1.70288810448797,0.511153752978661,0.2,0
2010,"Ensemble median","reference","summary",1.43395074756999,1.84998632585195,0.501882761649498,0.2,0
2011,"Ensemble median","reference","summary",1.44688534577414,2.14668585958243,0.50640987102095,0.2,0
2012,"Ensemble median","reference","summary",1.45477939217584,2.36198470310331,0.509172787261542,0.2,0
2013,"Ensemble median","reference","summary",1.43343245316732,2.3304388129004,0.501701358608563,0.2,0
2014,"Ensemble median","reference","summary",1.45270058237995,2.11173484821671,0.508445203832983,0.2,0
2015,"Ensemble median","reference","summary",1.41863038762196,1.94532678132313,0.496520635667687,0.2,0
2016,"Ensemble median","reference","summary",1.36273570932011,2.0330565335165,0.476957498262039,0.2,0
2017,"Ensemble median","reference","summary",1.30587081736109,2.34695359875677,0.457054786076381,0.2,0
2018,"Ensemble median","reference","summary",1.28982860484352,2.64493280271108,0.45144001169523,0.2,0
2019,"Ensemble median","reference","summary",1.24213668679386,2.68918814106985,0.434747840377849,0.2,0
2020,"Ensemble median","reference","summary",1.18881546194057,2.47043367771643,0.416085411679199,0.2,0
2021,"Ensemble median","reference","summary",1.21555283673315,2.22675944592476,0.425443492856604,0.2,0
2022,"Ensemble median","reference","summary",1.30767514063849,2.23027105221329,0.457686299223471,0.2,0
2022,"Member 1","member-1","draw",1.04058278501611,2.14731302478412,0.364203974755639,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.04465907139279,2.00026591087379,0.365630674987475,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",0.949162621120157,1.74854430683901,0.332206917392055,0.2,0.00138888888888889
2022,"Member 1","member-1","draw",1.0417063842709,1.52395958771421,0.364597234494815,0.2,0.00138888888888889
